見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
話,はなし,話,名詞,サ変名詞,代表表記:話/はなし カテゴリ:抽象物 動詞派生:話す/はなす 漢字読み:訓,,,,0,7
は,は,は,助詞,副助詞,NIL,,,,0,7
これ,これ,これ,指示詞,名詞形態指示詞,NIL,,,,0,7
まで,まで,まで,助詞,格助詞,NIL,,,,0,7
、,、,、,特殊,読点,NIL,,,,0,7
度々,たびたび,度々,副詞,*,代表表記:度々/たびたび,,,,0,7
人,じん,人,名詞,普通名詞,代表表記:人/じん カテゴリ:人 漢字読み:音,,,,0,7
に,に,に,助詞,格助詞,NIL,,,,0,7
話して,はなして,話す,動詞,*,代表表記:話す/はなす 補文ト,,,,0,7
聞か,きか,聞く,動詞,*,代表表記:聞く/きく 自他動詞:自:聞こえる/きこえる 補文ト,,,,0,7
せた,せた,せる,接尾辞,動詞性接尾辞,代表表記:せる/せる,,,,0,7
こと,こと,こと,名詞,形式名詞,NIL,,,,0,7
が,が,が,助詞,格助詞,NIL,,,,0,7
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,,,0,7
のです,のです,のだ,助動詞,*,NIL,,,,0,7
が,が,が,助詞,接続助詞,NIL,,,,0,7
、,、,、,特殊,読点,NIL,,,,0,7
そいつ,そいつ,そいつ,名詞,普通名詞,自動獲得:テキスト 意味分類:人:1.000,,,,0,7
が,が,が,助詞,格助詞,NIL,,,,0,7
あんまり,あんまり,あんまり,副詞,*,代表表記:あんまり/あんまり,,,,0,7
作った,つくった,作る,動詞,*,代表表記:作る/つくる,,,,0,7
様に,ように,様だ,助動詞,*,NIL,,,,0,7
面白く,おもしろく,面白い,形容詞,*,代表表記:面白い/おもしろい 反義:形容詞:つまらない/つまらない,,,,0,7
出来て,できて,出来る,動詞,*,代表表記:出来る/できる,,,,0,7
る,る,る,接尾辞,動詞性接尾辞,代表表記:る/る,,,,0,7
もん,もん,もん,名詞,形式名詞,NIL,,,,0,7
だ,だ,だ,判定詞,*,NIL,,,,0,7
から,から,から,助詞,接続助詞,NIL,,,,0,7
、,、,、,特殊,読点,NIL,,,,0,7
そりゃ,そりゃ,そりゃ,感動詞,*,代表表記:そりゃ/そりゃ,,,,0,7
ア,ア,ア,未定義語,カタカナ,未知語:カタカナ 品詞推定:名詞,,,,0,7
お前,おまえ,お前,名詞,普通名詞,代表表記:御前/おまえ カテゴリ:人,,,,0,7
、,、,、,特殊,読点,NIL,,,,0,7
何,なに,何,名詞,普通名詞,代表表記:何/なに カテゴリ:抽象物 漢字読み:訓,,,,0,7
か,か,か,助詞,接続助詞,NIL,,,,0,7
の,の,の,助詞,接続助詞,NIL,,,,0,7
小説,しょうせつ,小説,名詞,普通名詞,代表表記:小説/しょうせつ ドメイン:文化・芸術 カテゴリ:抽象物,,,,0,7
本,ほん,本,名詞,普通名詞,代表表記:本/ほん カテゴリ:人工物-その他;抽象物 漢字読み:音,,,,0,7
から,から,から,助詞,格助詞,NIL,,,,0,7
仕込んで,しこんで,仕込む,動詞,*,代表表記:仕込む/しこむ ドメイン:料理・食事;教育・学習,,,,0,7
来た,きた,来る,接尾辞,動詞性接尾辞,代表表記:来る/くる,,,,0,7
種,しゅ,種,名詞,普通名詞,代表表記:種/しゅ カテゴリ:抽象物 漢字読み:音,,,,0,7
じゃ,じゃ,だ,判定詞,*,NIL,,,,0,7
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,7
か,か,か,助詞,終助詞,NIL,,,,0,7
。,。,。,特殊,句点,NIL,,,,0,7
なんて,なんて,なんて,副詞,*,代表表記:何て/なんて,,,,0,8
、,、,、,特殊,読点,NIL,,,,0,8
大抵,たいてい,大抵,副詞,*,代表表記:大抵/たいてい 数量修飾,,,,0,8
の,の,の,助詞,接続助詞,NIL,,,,0,8
人,じん,人,名詞,普通名詞,代表表記:人/じん カテゴリ:人 漢字読み:音,,,,0,8
が,が,が,助詞,格助詞,NIL,,,,0,8
本当に,ほんとうに,本当だ,形容詞,*,代表表記:本当だ/ほんとうだ 反義:名詞-普通名詞:嘘/うそ,,,,0,8
し,し,する,接尾辞,動詞性接尾辞,代表表記:する/する,,,,0,8
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,8
位,くらい,位,名詞,副詞的名詞,代表表記:くらい/くらい,,,,0,8
な,な,だ,判定詞,*,NIL,,,,0,8
んです,んです,んだ,助動詞,*,NIL,,,,0,8
。,。,。,特殊,句点,NIL,,,,0,8
しかし,しかし,しかし,接続詞,*,代表表記:しかし/しかし,,,,0,9
、,、,、,特殊,読点,NIL,,,,0,9
正真正銘,しょうしんしょうめい,正真正銘,名詞,普通名詞,代表表記:正真正銘/しょうしんしょうめい カテゴリ:抽象物,,,,0,9
偽り,いつわり,偽り,名詞,普通名詞,代表表記:偽り/いつわりv 連用形名詞化:偽る/いつわる 補文ト,,,,0,9
なし,なし,なし,名詞,普通名詞,代表表記:梨/なし ドメイン:料理・食事 カテゴリ:植物;人工物-食べ物,,,,0,9
の,の,の,助詞,接続助詞,NIL,,,,0,9
事実談,事実談,事実談,未定義語,その他,未知語:漢字 品詞推定:名詞,,,,0,9
です,です,だ,判定詞,*,NIL,,,,0,9
よ,よ,よ,助詞,終助詞,NIL,,,,0,9
。,。,。,特殊,句点,NIL,,,,0,9
今,いま,今,名詞,時相名詞,代表表記:今/いま カテゴリ:時間 漢字読み:訓,,,,0,10
じゃ,じゃ,だ,判定詞,*,NIL,,,,0,10
こんな,こんな,こんな,指示詞,連体詞形態指示詞,NIL,,,,0,10
やくざ,やくざ,やくざ,名詞,普通名詞,代表表記:ヤクザ/やくざ カテゴリ:人 反義:形容詞:堅気だ/かたぎだ,,,,0,10
な,な,だ,判定詞,*,NIL,,,,0,10
仕事,しごと,仕事,名詞,サ変名詞,代表表記:仕事/しごと ドメイン:家庭・暮らし;ビジネス カテゴリ:抽象物,,,,0,10
を,を,を,助詞,格助詞,NIL,,,,0,10
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,10
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,,,0,10
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,10
が,が,が,助詞,接続助詞,NIL,,,,0,10
、,、,、,特殊,読点,NIL,,,,0,10
三,さん,三,名詞,数詞,カテゴリ:数量,,,,0,10
年,ねん,年,接尾辞,名詞性名詞助数辞,代表表記:年/ねん カテゴリ:時間 準内容語,,,,0,10
前,まえ,前,接尾辞,名詞性名詞接尾辞,代表表記:前/まえ 内容語,,,,0,10
まで,まで,まで,助詞,格助詞,NIL,,,,0,10
は,は,は,助詞,副助詞,NIL,,,,0,10
、,、,、,特殊,読点,NIL,,,,0,10
これ,これ,これ,指示詞,名詞形態指示詞,NIL,,,,0,10
でも,でも,でも,助詞,副助詞,NIL,,,,0,10
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,10
は,は,は,助詞,副助詞,NIL,,,,0,10
宗教,しゅうきょう,宗教,名詞,普通名詞,代表表記:宗教/しゅうきょう ドメイン:文化・芸術 カテゴリ:抽象物,,,,0,10
に,に,に,助詞,格助詞,NIL,,,,0,10
関係,かんけい,関係,名詞,サ変名詞,代表表記:関係/かんけい カテゴリ:抽象物,,,,0,10
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,10
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,,,0,10
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,,,,0,10
です,です,だ,判定詞,*,NIL,,,,0,10
。,。,。,特殊,句点,NIL,,,,0,10
なんて,なんて,なんて,副詞,*,代表表記:何て/なんて,,,,0,11
いい,いい,いう,動詞,*,代表表記:言う/いう 補文ト,,,,0,11
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,11
と,と,と,助詞,格助詞,NIL,,,,0,11
、,、,、,特殊,読点,NIL,,,,0,11
一,いち,一,名詞,数詞,カテゴリ:数量,,,,0,11
寸,すん,寸,接尾辞,名詞性名詞助数辞,代表表記:寸/すん 準内容語,,,,0,11
立派に,りっぱに,立派だ,形容詞,*,代表表記:立派だ/りっぱだ,,,,0,11
聞え,きこえ,聞える,動詞,*,代表表記:聞こえる/きこえる 自他動詞:他:聞く/きく,,,,0,11
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,11
が,が,が,助詞,接続助詞,NIL,,,,0,11
ね,ね,ね,助詞,終助詞,NIL,,,,0,11
。,。,。,特殊,句点,NIL,,,,0,11
実は,じつは,実は,副詞,*,代表表記:実は/じつは,,,,0,12
下らない,くだらない,下らない,形容詞,*,代表表記:下らない/くだらない,,,,0,12
んです,んです,んだ,助動詞,*,NIL,,,,0,12
よ,よ,よ,助詞,終助詞,NIL,,,,0,12
。,。,。,特殊,句点,NIL,,,,0,12
あんまり,あんまり,あんまり,副詞,*,代表表記:あんまり/あんまり,,,,0,13
自慢,じまん,自慢,名詞,サ変名詞,代表表記:自慢/じまん カテゴリ:抽象物 補文ト,,,,0,13
に,に,に,助詞,格助詞,NIL,,,,0,13
なる,なる,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,,,0,13
様な,ような,様だ,助動詞,*,NIL,,,,0,13
宗教,しゅうきょう,宗教,名詞,普通名詞,代表表記:宗教/しゅうきょう ドメイン:文化・芸術 カテゴリ:抽象物,,,,0,13
で,で,だ,判定詞,*,NIL,,,,0,13
も,も,も,助詞,副助詞,NIL,,,,0,13
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,13
。,。,。,特殊,句点,NIL,,,,0,13
××,××,××,未定義語,アルファベット,未知語:ローマ字 品詞推定:名詞,,,,0,14
教,きょう,教,名詞,普通名詞,代表表記:教/きょう ドメイン:文化・芸術 カテゴリ:抽象物 漢字読み:音,,,,0,14
と,と,と,助詞,格助詞,NIL,,,,0,14
いって,いって,いう,動詞,*,代表表記:言う/いう 補文ト,,,,0,14
ね,ね,ね,助詞,終助詞,NIL,,,,0,14
、,、,、,特殊,読点,NIL,,,,0,14
あなた,あなた,あなた,名詞,普通名詞,代表表記:あなた/あなた カテゴリ:人,,,,0,14
なんか,なんか,なんか,助詞,副助詞,NIL,,,,0,14
多分,たぶん,多分,副詞,*,代表表記:多分/たぶん 修飾（ニ格）,,,,0,14
御,ご,御,接頭辞,名詞接頭辞,代表表記:御/お,,,,0,14
承知,しょうち,承知,名詞,サ変名詞,代表表記:承知/しょうち カテゴリ:抽象物,,,,0,14
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,,,0,14
でしょう,でしょう,だろう,助動詞,*,NIL,,,,0,14
が,が,が,助詞,接続助詞,NIL,,,,0,14
、,、,、,特殊,読点,NIL,,,,0,14
まあ,まあ,まあ,副詞,*,代表表記:まあ/まあ 用言弱修飾,,,,0,14
天理,てんり,天理,名詞,普通名詞,代表表記:天理/てんり カテゴリ:抽象物,,,,0,14
教,きょう,教,名詞,普通名詞,代表表記:教/きょう ドメイン:文化・芸術 カテゴリ:抽象物 漢字読み:音,,,,0,14
や,や,や,助詞,接続助詞,NIL,,,,0,14
金,かね,金,名詞,普通名詞,代表表記:金/かね カテゴリ:人工物-金銭 漢字読み:訓,,,,0,14
光教,こうきょう,光教,名詞,普通名詞,自動獲得:Wikipedia,,,,0,14
の,の,の,助詞,接続助詞,NIL,,,,0,14
親類,しんるい,親類,名詞,普通名詞,代表表記:親類/しんるい ドメイン:家庭・暮らし カテゴリ:人,,,,0,14
みたいな,みたいな,みたいだ,助動詞,*,NIL,,,,0,14
もの,もの,もの,名詞,形式名詞,NIL,,,,0,14
です,です,だ,判定詞,*,NIL,,,,0,14
。,。,。,特殊,句点,NIL,,,,0,14
尤も,尤も,尤もだ,形容詞,*,自動獲得:Wiktionary 読み不明 普サナ識別,,,,0,15
、,、,、,特殊,読点,NIL,,,,0,15
宗旨,しゅうし,宗旨,名詞,普通名詞,代表表記:宗旨/しゅうし ドメイン:文化・芸術 カテゴリ:抽象物,,,,0,15
の,の,の,助詞,接続助詞,NIL,,,,0,15
もの,もの,もの,名詞,形式名詞,NIL,,,,0,15
に,に,に,助詞,格助詞,NIL,,,,0,15
いわ,いわ,いう,動詞,*,代表表記:言う/いう 補文ト,,,,0,15
せれば,せれば,せる,接尾辞,動詞性接尾辞,代表表記:せる/せる,,,,0,15
、,、,、,特殊,読点,NIL,,,,0,15
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,,,0,15
や,や,や,助詞,接続助詞,NIL,,,,0,15
色々,いろいろ,色々,副詞,*,代表表記:色々/いろいろ,,,,0,15
もっ体,もったい,もっ体,名詞,普通名詞,代表表記:勿体/もったい カテゴリ:抽象物,,,,0,15
らしい,らしい,らしい,助動詞,*,NIL,,,,0,15
理窟,理窟,理窟,名詞,普通名詞,自動獲得:Wikipedia Wikipediaページ内一覧:同音の漢字による書きかえ 読み不明,,,,0,15
が,が,が,助詞,格助詞,NIL,,,,0,15
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,,,0,15
のです,のです,のだ,助動詞,*,NIL,,,,0,15
けれど,けれど,けれど,助詞,接続助詞,NIL,,,,0,15
。,。,。,特殊,句点,NIL,,,,0,15
本山,ほんざん,本山,名詞,普通名詞,代表表記:本山/ほんざん ドメイン:文化・芸術 カテゴリ:場所-施設,,,,0,16
、,、,、,特殊,読点,NIL,,,,0,16
と,と,と,助詞,格助詞,NIL,,,,0,16
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,,,,0,16
ほど,ほど,ほど,名詞,副詞的名詞,代表表記:程/ほど,,,,0,16
の,の,の,助詞,格助詞,NIL,,,,0,16
大げさな,おおげさな,大げさだ,形容詞,*,代表表記:大袈裟だ/おおげさだ,,,,0,16
もの,もの,もの,名詞,形式名詞,NIL,,,,0,16
で,で,だ,判定詞,*,NIL,,,,0,16
も,も,も,助詞,副助詞,NIL,,,,0,16
あり,あり,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,,,,0,16
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,16
ん,ん,ぬ,助動詞,*,NIL,,,,0,16
が,が,が,助詞,接続助詞,NIL,,,,0,16
、,、,、,特殊,読点,NIL,,,,0,16
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,16
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,,,,0,16
宗旨,しゅうし,宗旨,名詞,普通名詞,代表表記:宗旨/しゅうし ドメイン:文化・芸術 カテゴリ:抽象物,,,,0,16
の,の,の,助詞,接続助詞,NIL,,,,0,16
本家,ほんけ,本家,名詞,普通名詞,代表表記:本家/ほんけ ドメイン:家庭・暮らし カテゴリ:場所-施設 反義:名詞-サ変名詞:分家/ぶんけ,,,,0,16
は,は,は,助詞,副助詞,NIL,,,,0,16
××,××,××,未定義語,アルファベット,未知語:ローマ字 品詞推定:名詞,,,,0,16
県,けん,県,名詞,普通名詞,代表表記:県/けん ドメイン:政治 カテゴリ:組織・団体;場所-その他 漢字読み:音 住所末尾,,,,0,16
に,に,に,助詞,格助詞,NIL,,,,0,16
あり,あり,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,,,0,16
まして,まして,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,16
、,、,、,特殊,読点,NIL,,,,0,16
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,,,0,16
の,の,の,助詞,接続助詞,NIL,,,,0,16
支,支,支,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia多義 Wikipedia姓,,,,0,16
教会,きょうかい,教会,名詞,普通名詞,代表表記:教会/きょうかい ドメイン:文化・芸術 カテゴリ:組織・団体;場所-施設 地名末尾,,,,0,16
が,が,が,助詞,格助詞,NIL,,,,0,16
、,、,、,特殊,読点,NIL,,,,0,16
あの,あの,あの,指示詞,連体詞形態指示詞,NIL,,,,0,16
地方,ちほう,地方,名詞,普通名詞,代表表記:地方/ちほう カテゴリ:場所-その他 地名末尾,,,,0,16
の,の,の,助詞,接続助詞,NIL,,,,0,16
一,いち,一,名詞,数詞,カテゴリ:数量,,,,0,16
寸,すん,寸,接尾辞,名詞性名詞助数辞,代表表記:寸/すん 準内容語,,,,0,16
大きい,おおきい,大きい,形容詞,*,代表表記:大きい/おおきい 反義:形容詞:小さい/ちいさい,,,,0,16
町,まち,町,名詞,普通名詞,代表表記:町/まち ドメイン:政治 カテゴリ:組織・団体;場所-その他 漢字読み:訓 住所末尾,,,,0,16
に,に,に,助詞,格助詞,NIL,,,,0,16
は,は,は,助詞,副助詞,NIL,,,,0,16
大抵,たいてい,大抵,副詞,*,代表表記:大抵/たいてい 数量修飾,,,,0,16
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,,,0,16
のです,のです,のだ,助動詞,*,NIL,,,,0,16
。,。,。,特殊,句点,NIL,,,,0,16
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,17
の,の,の,助詞,格助詞,NIL,,,,0,17
い,い,いる,動詞,*,代表表記:射る/いる,,,,0,17
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,17
の,の,の,名詞,形式名詞,NIL,,,,0,17
は,は,は,助詞,副助詞,NIL,,,,0,17
その内,そのうち,その内,副詞,*,代表表記:其の内/そのうち 修飾（ニ格）,,,,0,17
の,の,の,助詞,接続助詞,NIL,,,,0,17
Ｎ,Ｎ,Ｎ,特殊,記号,NIL,,,,0,17
市,し,市,接尾辞,名詞性特殊接尾辞,代表表記:市/し カテゴリ:組織・団体;場所-その他 準内容語 住所末尾,,,,0,17
の,の,の,助詞,接続助詞,NIL,,,,0,17
支,支,支,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia多義 Wikipedia姓,,,,0,17
教会,きょうかい,教会,名詞,普通名詞,代表表記:教会/きょうかい ドメイン:文化・芸術 カテゴリ:組織・団体;場所-施設 地名末尾,,,,0,17
でした,でした,だ,判定詞,*,NIL,,,,0,17
。,。,。,特殊,句点,NIL,,,,0,17
この,この,この,指示詞,連体詞形態指示詞,NIL,,,,0,18
Ｎ,Ｎ,Ｎ,特殊,記号,NIL,,,,0,18
市,し,市,接尾辞,名詞性特殊接尾辞,代表表記:市/し カテゴリ:組織・団体;場所-その他 準内容語 住所末尾,,,,0,18
の,の,の,助詞,接続助詞,NIL,,,,0,18
は,は,は,助詞,副助詞,NIL,,,,0,18
数,かず,数,名詞,普通名詞,代表表記:数/かず カテゴリ:数量 漢字読み:訓,,,,0,18
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,,,0,18
支,支,支,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia多義 Wikipedia姓,,,,0,18
教会,きょうかい,教会,名詞,普通名詞,代表表記:教会/きょうかい ドメイン:文化・芸術 カテゴリ:組織・団体;場所-施設 地名末尾,,,,0,18
の,の,の,助詞,接続助詞,NIL,,,,0,18
内,うち,内,名詞,普通名詞,代表表記:内/うち カテゴリ:場所-機能;抽象物 漢字読み:訓,,,,0,18
でも,でも,でも,助詞,副助詞,NIL,,,,0,18
仲々,仲々,仲々,未定義語,その他,未知語:漢字 品詞推定:名詞,,,,0,18
は,は,は,助詞,副助詞,NIL,,,,0,18
ぶり,ぶり,ぶり,名詞,普通名詞,代表表記:鰤/ぶり ドメイン:料理・食事 カテゴリ:動物;人工物-食べ物,,,,0,18
の,の,の,助詞,接続助詞,NIL,,,,0,18
いい,いい,いい,形容詞,*,代表表記:良い/よい 反義:形容詞:悪い/わるい,,,,0,18
方,かた,方,名詞,普通名詞,代表表記:方/かた カテゴリ:抽象物 漢字読み:訓,,,,0,18
でした,でした,だ,判定詞,*,NIL,,,,0,18
よ,よ,よ,助詞,終助詞,NIL,,,,0,18
。,。,。,特殊,句点,NIL,,,,0,18
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,,,0,19
と,と,と,助詞,格助詞,NIL,,,,0,19
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,,,,0,19
の,の,の,名詞,形式名詞,NIL,,,,0,19
が,が,が,助詞,格助詞,NIL,,,,0,19
、,、,、,特殊,読点,NIL,,,,0,19
そこ,そこ,そこ,指示詞,名詞形態指示詞,NIL,,,,0,19
の,の,の,助詞,接続助詞,NIL,,,,0,19
主任,しゅにん,主任,名詞,普通名詞,代表表記:主任/しゅにん ドメイン:ビジネス カテゴリ:人 人名末尾,,,,0,19
――,――,――,特殊,記号,NIL,,,,0,19
宗旨,しゅうし,宗旨,名詞,普通名詞,代表表記:宗旨/しゅうし ドメイン:文化・芸術 カテゴリ:抽象物,,,,0,19
