見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
何とも,なんとも,何とも,副詞,*,代表表記:何とも/なんとも,,奇怪なる娯楽園,,0,3
解釈,かいしゃく,解釈,名詞,サ変名詞,代表表記:解釈/かいしゃく カテゴリ:抽象物,,奇怪なる娯楽園,,0,3
の,の,の,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,3
つか,つか,つく,動詞,*,代表表記:付く/つく 自他動詞:他:付ける/つける 補文ト 付属動詞候補（基本）,,奇怪なる娯楽園,,0,3
ぬ,ぬ,ぬ,助動詞,*,NIL,,奇怪なる娯楽園,,0,3
、,、,、,特殊,読点,NIL,,奇怪なる娯楽園,,0,3
夢,ゆめ,夢,名詞,普通名詞,代表表記:夢/ゆめ ドメイン:家庭・暮らし カテゴリ:抽象物 漢字読み:訓,,奇怪なる娯楽園,,0,3
の,の,だ,判定詞,*,NIL,,奇怪なる娯楽園,,0,3
様な,ような,様だ,助動詞,*,NIL,,奇怪なる娯楽園,,0,3
、,、,、,特殊,読点,NIL,,奇怪なる娯楽園,,0,3
突,つき,突,名詞,普通名詞,代表表記:突き/つきv 連用形名詞化:突く/つく 送り仮名引っ込み,,奇怪なる娯楽園,,0,3
拍子,ひょうし,拍子,名詞,普通名詞,代表表記:拍子/ひょうし ドメイン:文化・芸術 カテゴリ:抽象物,,奇怪なる娯楽園,,0,3
も,も,も,助詞,副助詞,NIL,,奇怪なる娯楽園,,0,3
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,奇怪なる娯楽園,,0,3
事柄,ことがら,事柄,名詞,普通名詞,代表表記:事柄/ことがら カテゴリ:抽象物,,奇怪なる娯楽園,,0,3
が,が,が,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,3
、,、,、,特殊,読点,NIL,,奇怪なる娯楽園,,0,3
ヒョイ,ヒョイ,ヒョイ,名詞,普通名詞,自動獲得:Wikipedia Wikipediaページ内一覧:イ・サン,,奇怪なる娯楽園,,0,3
と,と,と,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,3
起る,おこる,起る,動詞,*,代表表記:起こる/おこる 自他動詞:他:起こす/おこす,,奇怪なる娯楽園,,0,3
こと,こと,こと,名詞,形式名詞,NIL,,奇怪なる娯楽園,,0,3
が,が,が,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,3
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,奇怪なる娯楽園,,0,3
もの,もの,もの,名詞,形式名詞,NIL,,奇怪なる娯楽園,,0,3
だ,だ,だ,判定詞,*,NIL,,奇怪なる娯楽園,,0,3
。,。,。,特殊,句点,NIL,,奇怪なる娯楽園,,0,3
地球,ちきゅう,地球,名詞,普通名詞,代表表記:地球/ちきゅう カテゴリ:自然物,,奇怪なる娯楽園,,0,4
の,の,の,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,4
患う,わずらう,患う,動詞,*,代表表記:患う/わずらう ドメイン:健康・医学,,奇怪なる娯楽園,,0,4
熱病,ねつびょう,熱病,名詞,普通名詞,代表表記:熱病/ねつびょう ドメイン:健康・医学 カテゴリ:抽象物,,奇怪なる娯楽園,,0,4
が,が,が,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,4
、,、,、,特殊,読点,NIL,,奇怪なる娯楽園,,0,4
そこ,そこ,そこ,指示詞,名詞形態指示詞,NIL,,奇怪なる娯楽園,,0,4
へ,へ,へ,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,4
真,ま,真,接頭辞,名詞接頭辞,代表表記:真/ま 内容語,,奇怪なる娯楽園,,0,4
赤,あか,赤,名詞,普通名詞,代表表記:赤/あか カテゴリ:色 漢字読み:訓,,奇怪なる娯楽園,,0,4
な,な,だ,判定詞,*,NIL,,奇怪なる娯楽園,,0,4
腫物,腫物,腫物,名詞,普通名詞,代表表記:腫物/腫物 自動獲得:テキスト 副詞識別,,奇怪なる娯楽園,,0,4
と,と,と,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,4
なって,なって,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,奇怪なる娯楽園,,0,4
吹き出す,ふきだす,吹き出す,動詞,*,代表表記:吹き出す/ふきだす,,奇怪なる娯楽園,,0,4
の,の,のだ,助動詞,*,NIL,,奇怪なる娯楽園,,0,4
かも,かも,かも,助詞,接続助詞,NIL,,奇怪なる娯楽園,,0,4
知れ,しれ,知れる,動詞,*,代表表記:知れる/しれる 可能動詞:知る/しる 補文ト,,奇怪なる娯楽園,,0,4
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,奇怪なる娯楽園,,0,4
。,。,。,特殊,句点,NIL,,奇怪なる娯楽園,,0,4
遊園地,ゆうえんち,遊園地,名詞,普通名詞,代表表記:遊園地/ゆうえんち ドメイン:レクリエーション カテゴリ:場所-施設 組織名末尾,,奇怪なる娯楽園,,0,5
を,を,を,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,5
拵えた,こしらえた,拵える,動詞,*,代表表記:拵える/こしらえる,,奇怪なる娯楽園,,0,5
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,,奇怪なる娯楽園,,0,5
は,は,は,助詞,副助詞,NIL,,奇怪なる娯楽園,,0,5
、,、,、,特殊,読点,NIL,,奇怪なる娯楽園,,0,5
Ｙ,Ｙ,Ｙ,特殊,記号,NIL,,奇怪なる娯楽園,,0,5
市,し,市,接尾辞,名詞性特殊接尾辞,代表表記:市/し カテゴリ:組織・団体;場所-その他 準内容語 住所末尾,,奇怪なる娯楽園,,0,5
一,いち,一,名詞,数詞,カテゴリ:数量,,奇怪なる娯楽園,,0,5
等,とう,等,接尾辞,名詞性名詞助数辞,代表表記:等/とう 準内容語,,奇怪なる娯楽園,,0,5
の,の,の,助詞,接続助詞,NIL,,奇怪なる娯楽園,,0,5
旧家,きゅうか,旧家,名詞,普通名詞,代表表記:旧家/きゅうか カテゴリ:抽象物,,奇怪なる娯楽園,,0,5
で,で,で,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,5
、,、,、,特殊,読点,NIL,,奇怪なる娯楽園,,0,5
千万,千万,千万,名詞,数詞,カテゴリ:数量 未知語:数字,,奇怪なる娯楽園,,0,5
長者,ちょうじゃ,長者,名詞,普通名詞,代表表記:長者/ちょうじゃ カテゴリ:人,,奇怪なる娯楽園,,0,5
と,と,と,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,5
云わ,いわ,云う,動詞,*,代表表記:言う/いう 補文ト,,奇怪なる娯楽園,,0,5
れる,れる,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,,奇怪なる娯楽園,,0,5
喜多川,喜多川,喜多川,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia姓,,奇怪なる娯楽園,,0,5
家,か,家,接尾辞,名詞性名詞接尾辞,代表表記:家/か カテゴリ:人 内容語,,奇怪なる娯楽園,,0,5
に,に,に,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,5
生れた,うまれた,生れる,動詞,*,代表表記:生まれる/うまれる 反義:動詞:死ぬ/しぬ 自他動詞:他:生む/うむ,,奇怪なる娯楽園,,0,5
一,いち,一,名詞,数詞,カテゴリ:数量,,奇怪なる娯楽園,,0,5
人,にん,人,接尾辞,名詞性名詞助数辞,代表表記:人/にん カテゴリ:人 準内容語,,奇怪なる娯楽園,,0,5
息子,むすこ,息子,名詞,普通名詞,代表表記:息子/むすこ ドメイン:家庭・暮らし カテゴリ:人,,奇怪なる娯楽園,,0,5
で,で,だ,判定詞,*,NIL,,奇怪なる娯楽園,,0,5
、,、,、,特殊,読点,NIL,,奇怪なる娯楽園,,0,5
治良,治良,治良,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,,奇怪なる娯楽園,,0,5
右衛門,うえもん,右衛門,名詞,普通名詞,自動獲得:Wikipedia,,奇怪なる娯楽園,,0,5
と,と,と,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,5
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,,奇怪なる娯楽園,,0,5
妙な,みょうな,妙だ,形容詞,*,代表表記:妙だ/みょうだ,,奇怪なる娯楽園,,0,5
名前,なまえ,名前,名詞,普通名詞,代表表記:名前/なまえ カテゴリ:抽象物,,奇怪なる娯楽園,,0,5
の,の,の,助詞,接続助詞,NIL,,奇怪なる娯楽園,,0,5
持主,もちぬし,持主,名詞,普通名詞,代表表記:持ち主/もちぬし カテゴリ:人,,奇怪なる娯楽園,,0,5
であった,であった,だ,判定詞,*,NIL,,奇怪なる娯楽園,,0,5
。,。,。,特殊,句点,NIL,,奇怪なる娯楽園,,0,5
こういう,こういう,こういう,指示詞,連体詞形態指示詞,NIL,,奇怪なる娯楽園,,0,6
身分,みぶん,身分,名詞,普通名詞,代表表記:身分/みぶん カテゴリ:抽象物,,奇怪なる娯楽園,,0,6
の,の,の,助詞,接続助詞,NIL,,奇怪なる娯楽園,,0,6
人,じん,人,名詞,普通名詞,代表表記:人/じん カテゴリ:人 漢字読み:音,,奇怪なる娯楽園,,0,6
に,に,に,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,6
は,は,は,助詞,副助詞,NIL,,奇怪なる娯楽園,,0,6
珍,ちん,珍,名詞,普通名詞,代表表記:珍/ちん カテゴリ:抽象物 漢字読み:音,,奇怪なる娯楽園,,0,6
らしく,らしく,らしい,助動詞,*,NIL,,奇怪なる娯楽園,,0,6
、,、,、,特殊,読点,NIL,,奇怪なる娯楽園,,0,6
喜多川,喜多川,喜多川,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia姓,,奇怪なる娯楽園,,0,6
治良,治良,治良,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,,奇怪なる娯楽園,,0,6
右衛門,うえもん,右衛門,名詞,普通名詞,自動獲得:Wikipedia,,奇怪なる娯楽園,,0,6
に,に,に,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,6
は,は,は,助詞,副助詞,NIL,,奇怪なる娯楽園,,0,6
、,、,、,特殊,読点,NIL,,奇怪なる娯楽園,,0,6
家族,かぞく,家族,名詞,普通名詞,代表表記:家族/かぞく ドメイン:家庭・暮らし カテゴリ:組織・団体,,奇怪なる娯楽園,,0,6
と,と,と,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,6
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,,奇怪なる娯楽園,,0,6
もの,もの,もの,名詞,形式名詞,NIL,,奇怪なる娯楽園,,0,6
が,が,が,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,6
なかった,なかった,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,奇怪なる娯楽園,,0,6
。,。,。,特殊,句点,NIL,,奇怪なる娯楽園,,0,6
父母,ふぼ,父母,名詞,普通名詞,代表表記:父母/ふぼ ドメイン:家庭・暮らし カテゴリ:人,,奇怪なる娯楽園,,0,7
は,は,は,助詞,副助詞,NIL,,奇怪なる娯楽園,,0,7
数,すう,数,名詞,数詞,カテゴリ:数量,,奇怪なる娯楽園,,0,7
年,ねん,年,接尾辞,名詞性名詞助数辞,代表表記:年/ねん カテゴリ:時間 準内容語,,奇怪なる娯楽園,,0,7
以前,いぜん,以前,接尾辞,名詞性特殊接尾辞,代表表記:以前/いぜん 内容語,,奇怪なる娯楽園,,0,7
に,に,に,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,7
死んで,しんで,死ぬ,動詞,*,代表表記:死ぬ/しぬ ドメイン:家庭・暮らし 反義:動詞:産まれる/うまれる;動詞:生まれる/うまれる,,奇怪なる娯楽園,,0,7
しまい,しまい,しまう,接尾辞,動詞性接尾辞,代表表記:しまう/しまう,,奇怪なる娯楽園,,0,7
、,、,、,特殊,読点,NIL,,奇怪なる娯楽園,,0,7
兄妹,きょうだい,兄妹,名詞,普通名詞,代表表記:兄弟/きょうだい ドメイン:家庭・暮らし カテゴリ:人,,奇怪なる娯楽園,,0,7
とても,とても,とても,副詞,*,代表表記:とても/とても 用言弱修飾,,奇怪なる娯楽園,,0,7
なく,なく,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,奇怪なる娯楽園,,0,7
、,、,、,特殊,読点,NIL,,奇怪なる娯楽園,,0,7
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,,奇怪なる娯楽園,,0,7
自身,じしん,自身,名詞,普通名詞,代表表記:自身/じしん カテゴリ:人,,奇怪なる娯楽園,,0,7
もう,もう,もう,副詞,*,代表表記:もう/もう 数量修飾,,奇怪なる娯楽園,,0,7
三十三,三十三,三十三,名詞,数詞,カテゴリ:数量 未知語:数字,,奇怪なる娯楽園,,0,7
歳,さい,歳,接尾辞,名詞性名詞助数辞,代表表記:歳/さい 準内容語,,奇怪なる娯楽園,,0,7
と,と,と,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,7
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,,奇怪なる娯楽園,,0,7
年,とし,年,名詞,時相名詞,代表表記:年/とし カテゴリ:時間 漢字読み:訓 弱時相名詞,,奇怪なる娯楽園,,0,7
に,に,に,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,7
も,も,も,助詞,副助詞,NIL,,奇怪なる娯楽園,,0,7
拘ら,かかわら,拘る,動詞,*,代表表記:係わる/かかわる,,奇怪なる娯楽園,,0,7
ず,ず,ぬ,助動詞,*,NIL,,奇怪なる娯楽園,,0,7
、,、,、,特殊,読点,NIL,,奇怪なる娯楽園,,0,7
妻,つま,妻,名詞,普通名詞,代表表記:妻/つま ドメイン:家庭・暮らし カテゴリ:人 漢字読み:訓,,奇怪なる娯楽園,,0,7
を,を,を,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,7
娶ら,めとら,娶る,動詞,*,代表表記:娶る/めとる ドメイン:家庭・暮らし,,奇怪なる娯楽園,,0,7
ず,ず,ぬ,助動詞,*,NIL,,奇怪なる娯楽園,,0,7
、,、,、,特殊,読点,NIL,,奇怪なる娯楽園,,0,7
多勢,たぜい,多勢,名詞,普通名詞,代表表記:多勢/たぜい カテゴリ:組織・団体,,奇怪なる娯楽園,,0,7
の,の,の,助詞,接続助詞,NIL,,奇怪なる娯楽園,,0,7
召使,めしつかい,召使,名詞,普通名詞,代表表記:召し使い/めしつかい ドメイン:家庭・暮らし カテゴリ:人,,奇怪なる娯楽園,,0,7
の,の,の,助詞,接続助詞,NIL,,奇怪なる娯楽園,,0,7
外,がい,外,名詞,普通名詞,代表表記:外/がい カテゴリ:場所-機能 漢字読み:音,,奇怪なる娯楽園,,0,7
に,に,に,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,7
は,は,は,助詞,副助詞,NIL,,奇怪なる娯楽園,,0,7
、,、,、,特殊,読点,NIL,,奇怪なる娯楽園,,0,7
全く,まったく,全く,副詞,*,代表表記:全く/まったく,,奇怪なる娯楽園,,0,7
係累,けいるい,係累,名詞,普通名詞,代表表記:係累/けいるい 自動獲得:EN_Wiktionary,,奇怪なる娯楽園,,0,7
の,の,の,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,7
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,奇怪なる娯楽園,,0,7
身の上,みのうえ,身の上,名詞,普通名詞,代表表記:身の上/みのうえ カテゴリ:抽象物,,奇怪なる娯楽園,,0,7
であった,であった,だ,判定詞,*,NIL,,奇怪なる娯楽園,,0,7
。,。,。,特殊,句点,NIL,,奇怪なる娯楽園,,0,7
親族,しんぞく,親族,名詞,普通名詞,代表表記:親族/しんぞく ドメイン:家庭・暮らし カテゴリ:組織・団体,,奇怪なる娯楽園,,0,8
は,は,は,助詞,副助詞,NIL,,奇怪なる娯楽園,,0,8
数多く,かずおおく,数多い,形容詞,*,代表表記:数多い/かずおおい,,奇怪なる娯楽園,,0,8
あった,あった,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,奇怪なる娯楽園,,0,8
けれど,けれど,けれど,助詞,接続助詞,NIL,,奇怪なる娯楽園,,0,8
、,、,、,特殊,読点,NIL,,奇怪なる娯楽園,,0,8
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,,奇怪なる娯楽園,,0,8
の,の,の,助詞,接続助詞,NIL,,奇怪なる娯楽園,,0,8
行状,ぎょうじょう,行状,名詞,普通名詞,代表表記:行状/ぎょうじょう カテゴリ:抽象物,,奇怪なる娯楽園,,0,8
を,を,を,助詞,格助詞,NIL,,奇怪なる娯楽園,,0,8
兎,うさぎ,兎,名詞,普通名詞,代表表記:兎/うさぎ カテゴリ:動物,,奇怪なる娯楽園,,0,8
や,や,や,助詞,接続助詞,NIL,,奇怪なる娯楽園,,0,8
角,かど,角,名詞,普通名詞,代表表記:角/かど カテゴリ:場所-機能 漢字読み:訓,,奇怪なる娯楽園,,0,8
云い,いい,云う,動詞,*,代表表記:言う/いう 補文ト,,奇怪なる娯楽園,,0,8
得る,える,得る,接尾辞,動詞性接尾辞,代表表記:得る/える,,奇怪なる娯楽園,,0,8
様な,ような,様だ,助動詞,*,NIL,,奇怪なる娯楽園,,0,8
怖い,こわい,怖い,形容詞,*,代表表記:怖い/こわい,,奇怪なる娯楽園,,0,8
伯父さん,おじさん,伯父さん,名詞,普通名詞,代表表記:伯父さん/おじさん ドメイン:家庭・暮らし カテゴリ:人,,奇怪なる娯楽園,,0,8
達,たち,達,接尾辞,名詞性名詞接尾辞,代表表記:達/たち,,奇怪なる娯楽園,,0,8
は,は,は,助詞,副助詞,NIL,,奇怪なる娯楽園,,0,8
