見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
に,に,に,助詞,格助詞,NIL,,,,0,0
なる,なる,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,,,0,0
と,と,と,助詞,格助詞,NIL,,,,0,0
、,、,、,特殊,読点,NIL,,,,0,0
待,ま,待つ,動詞,*,代表表記:待つ/まつ,,,,0,0
兼ねた,かねた,兼ねる,接尾辞,動詞性接尾辞,代表表記:かねる/かねる,,,,0,0
様に,ように,様だ,助動詞,*,NIL,,,,0,0
、,、,、,特殊,読点,NIL,,,,0,0
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,,,0,0
を,を,を,助詞,格助詞,NIL,,,,0,0
持出す,もちだす,持出す,動詞,*,代表表記:持ち出す/もちだす,,,,0,0
の,の,の,名詞,形式名詞,NIL,,,,0,0
で,で,だ,判定詞,*,NIL,,,,0,0
あり,あり,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,,,,0,0
ましょう,ましょう,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,0
が,が,が,助詞,接続助詞,NIL,,,,0,0
、,、,、,特殊,読点,NIL,,,,0,0
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,0
も,も,も,助詞,副助詞,NIL,,,,0,0
ある,ある,ある,連体詞,*,代表表記:或る/ある,,,,0,0
晩,ばん,晩,名詞,時相名詞,代表表記:晩/ばん カテゴリ:時間 漢字読み:音,,,,0,0
の,の,の,助詞,接続助詞,NIL,,,,0,0
こと,こと,こと,名詞,形式名詞,NIL,,,,0,0
、,、,、,特殊,読点,NIL,,,,0,0
守衛,しゅえい,守衛,名詞,普通名詞,代表表記:守衛/しゅえい カテゴリ:人,,,,0,0
室,しつ,室,名詞,普通名詞,代表表記:室/しつ カテゴリ:場所-施設 漢字読み:音,,,,0,0
の,の,の,助詞,接続助詞,NIL,,,,0,0
ストーブ,すとーぶ,ストーブ,名詞,普通名詞,代表表記:ストーブ/すとーぶ ドメイン:家庭・暮らし カテゴリ:人工物-その他,,,,0,0
を,を,を,助詞,格助詞,NIL,,,,0,0
囲んで,かこんで,囲む,動詞,*,代表表記:囲む/かこむ,,,,0,0
、,、,、,特殊,読点,NIL,,,,0,0
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,0
栗原,くりはら,栗原,名詞,人名,人名:日本:姓:434:0.00066,,,,0,0
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,,,,0,0
の,の,の,助詞,接続助詞,NIL,,,,0,0
妙な,みょうな,妙だ,形容詞,*,代表表記:妙だ/みょうだ,,,,0,0
経験,けいけん,経験,名詞,サ変名詞,代表表記:経験/けいけん カテゴリ:抽象物,,,,0,0
談,だん,談,名詞,普通名詞,代表表記:談/だん カテゴリ:抽象物 漢字読み:音,,,,0,0
を,を,を,助詞,格助詞,NIL,,,,0,0
聞か,きか,聞く,動詞,*,代表表記:聞く/きく 自他動詞:自:聞こえる/きこえる 補文ト,,,,0,0
さ,さ,す,接尾辞,動詞性接尾辞,代表表記:す/す,,,,0,0
れた,れた,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,,,,0,0
のです,のです,のだ,助動詞,*,NIL,,,,0,0
。,。,。,特殊,句点,NIL,,,,0,0
栗原,くりはら,栗原,名詞,人名,人名:日本:姓:434:0.00066,,,,0,1
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,,,,0,1
は,は,は,助詞,副助詞,NIL,,,,0,1
話,はなし,話,名詞,サ変名詞,代表表記:話/はなし カテゴリ:抽象物 動詞派生:話す/はなす 漢字読み:訓,,,,0,1
上手な,うわてな,上手だ,形容詞,*,代表表記:上手だ/うわてだ 反義:形容詞:下手だ/したてだ,,,,0,1
上,うえ,上,名詞,副詞的名詞,代表表記:上/うえ,,,,0,1
に,に,に,助詞,格助詞,NIL,,,,0,1
、,、,、,特殊,読点,NIL,,,,0,1
なかなか,なかなか,なかなか,副詞,*,代表表記:なかなか/なかなか 修飾（ニ格）,,,,0,1
小説,しょうせつ,小説,名詞,普通名詞,代表表記:小説/しょうせつ ドメイン:文化・芸術 カテゴリ:抽象物,,,,0,1
家,か,家,接尾辞,名詞性名詞接尾辞,代表表記:家/か カテゴリ:人 内容語,,,,0,1
で,で,だ,判定詞,*,NIL,,,,0,1
も,も,も,助詞,副助詞,NIL,,,,0,1
ある,ある,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,,,,0,1
らしく,らしく,らしい,助動詞,*,NIL,,,,0,1
、,、,、,特殊,読点,NIL,,,,0,1
この,この,この,指示詞,連体詞形態指示詞,NIL,,,,0,1
小噺,こばなし,小噺,名詞,普通名詞,代表表記:小咄/こばなし ドメイン:文化・芸術 カテゴリ:抽象物,,,,0,1
めいた,めいた,めく,接尾辞,動詞性接尾辞,代表表記:めく/めく,,,,0,1
経験,けいけん,経験,名詞,サ変名詞,代表表記:経験/けいけん カテゴリ:抽象物,,,,0,1
談,だん,談,名詞,普通名詞,代表表記:談/だん カテゴリ:抽象物 漢字読み:音,,,,0,1
に,に,に,助詞,格助詞,NIL,,,,0,1
も,も,も,助詞,副助詞,NIL,,,,0,1
、,、,、,特殊,読点,NIL,,,,0,1
どうやら,どうやら,どうやら,副詞,*,代表表記:どうやら/どうやら,,,,0,1
作為,さくい,作為,名詞,サ変名詞,代表表記:作為/さくい カテゴリ:抽象物,,,,0,1
の,の,の,助詞,接続助詞,NIL,,,,0,1
跡,あと,跡,名詞,普通名詞,代表表記:跡/あと カテゴリ:場所-その他;形・模様 漢字読み:訓,,,,0,1
が,が,が,助詞,格助詞,NIL,,,,0,1
見え,みえ,見える,動詞,*,代表表記:見える/みえる 自他動詞:他:見る/みる,,,,0,1
ぬ,ぬ,ぬ,助動詞,*,NIL,,,,0,1
で,で,だ,判定詞,*,NIL,,,,0,1
は,は,は,助詞,副助詞,NIL,,,,0,1
あり,あり,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,,,,0,1
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,1
ん,ん,ぬ,助動詞,*,NIL,,,,0,1
が,が,が,助詞,接続助詞,NIL,,,,0,1
、,、,、,特殊,読点,NIL,,,,0,1
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,,,0,1
なら,なら,なら,助詞,副助詞,NIL,,,,0,1
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,,,0,1
と,と,と,助詞,格助詞,NIL,,,,0,1
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,1
、,、,、,特殊,読点,NIL,,,,0,1
やっぱり,やっぱり,やっぱり,副詞,*,代表表記:やっぱり/やっぱり,,,,0,1
捨て,すて,捨てる,動詞,*,代表表記:捨てる/すてる 反義:動詞:拾う/ひろう 付属動詞候補（基本）,,,,0,1
難い,がたい,難い,接尾辞,形容詞性述語接尾辞,代表表記:がたい/がたい 反義:接尾辞-形容詞性述語接尾辞:やすい/やすい,,,,0,1
味,あじ,味,名詞,普通名詞,代表表記:味/あじ ドメイン:料理・食事 カテゴリ:抽象物 漢字読み:訓,,,,0,1
が,が,が,助詞,格助詞,NIL,,,,0,1
あり,あり,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,,,0,1
、,、,、,特殊,読点,NIL,,,,0,1
そうした,そうした,そうした,指示詞,連体詞形態指示詞,NIL,,,,0,1
種類,しゅるい,種類,名詞,普通名詞,代表表記:種類/しゅるい カテゴリ:抽象物,,,,0,1
の,の,の,助詞,接続助詞,NIL,,,,0,1
打,だ,打,名詞,普通名詞,代表表記:打/だ カテゴリ:抽象物 漢字読み:音,,,,0,1
開け,あけ,開ける,動詞,*,代表表記:開ける/あける 反義:動詞:閉ざす/とざす;動詞:閉じる/とじる;動詞:閉める/しめる 自他動詞:自:開く/あく,,,,0,1
話,はなし,話,名詞,サ変名詞,代表表記:話/はなし カテゴリ:抽象物 動詞派生:話す/はなす 漢字読み:訓,,,,0,1
と,と,と,助詞,格助詞,NIL,,,,0,1
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,1
は,は,は,助詞,副助詞,NIL,,,,0,1
、,、,、,特殊,読点,NIL,,,,0,1
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,1
は,は,は,助詞,副助詞,NIL,,,,0,1
未だに,いまだに,未だに,副詞,*,代表表記:いまだに/いまだに,,,,0,1
忘れる,わすれる,忘れる,動詞,*,代表表記:忘れる/わすれる 反義:動詞:覚える/おぼえる 付属動詞候補（基本）,,,,0,1
こと,こと,こと,名詞,形式名詞,NIL,,,,0,1
の,の,の,助詞,格助詞,NIL,,,,0,1
出来,でき,出来る,動詞,*,代表表記:出来る/できる,,,,0,1
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,1
もの,もの,もの,名詞,形式名詞,NIL,,,,0,1
の,の,の,助詞,格助詞,NIL,,,,0,1
一,いち,一,名詞,数詞,カテゴリ:数量,,,,0,1
つ,つ,つ,接尾辞,名詞性名詞助数辞,代表表記:つ/つ 準内容語 連語由来,,,,0,1
な,な,だ,判定詞,*,NIL,,,,0,1
のです,のです,のだ,助動詞,*,NIL,,,,0,1
。,。,。,特殊,句点,NIL,,,,0,1
栗原,くりはら,栗原,名詞,人名,人名:日本:姓:434:0.00066,,,,0,2
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,,,,0,2
の,の,の,助詞,接続助詞,NIL,,,,0,2
話し,はなし,話し,名詞,普通名詞,代表表記:話し/はなしv 連用形名詞化:話す/はなす 補文ト,,,,0,2
っぷり,っぷり,っぷり,接尾辞,名詞性述語接尾辞,代表表記:っぷり/っぷり,,,,0,2
を,を,を,助詞,格助詞,NIL,,,,0,2
真似て,まねて,真似る,動詞,*,代表表記:真似る/まねる,,,,0,2
、,、,、,特殊,読点,NIL,,,,0,2
次に,つぎに,次に,副詞,*,代表表記:次に/つぎに,,,,0,2
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,,,0,2
を,を,を,助詞,格助詞,NIL,,,,0,2
書いて,かいて,書く,動詞,*,代表表記:書く/かく 補文ト,,,,0,2
見る,みる,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,,,,0,2
こと,こと,こと,名詞,形式名詞,NIL,,,,0,2
に,に,に,助詞,格助詞,NIL,,,,0,2
致し,いたし,致す,動詞,*,代表表記:致す/いたす 付属動詞候補（基本） 謙譲動詞:する/する,,,,0,2
ましょう,ましょう,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,2
か,か,か,助詞,接続助詞,NIL,,,,0,2
。,。,。,特殊,句点,NIL,,,,0,2
いやはや,いやはや,いやはや,感動詞,*,代表表記:いやはや/いやはや,,,,0,3
、,、,、,特殊,読点,NIL,,,,0,3
落し,おとし,落し,名詞,普通名詞,代表表記:落とし/おとしv 自他動詞:自:落ちる/おちる 連用形名詞化:落とす/おとす 付属動詞候補（基本）,,,,0,3
ばなし,ばなし,ばなす,動詞,*,代表表記:放す/はなす 濁音化D 自他動詞:自:放れる/はなれる 付属動詞候補（基本）,,,,0,3
みたいな,みたいな,みたいだ,助動詞,*,NIL,,,,0,3
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,,,,0,3
話,はなし,話,名詞,サ変名詞,代表表記:話/はなし カテゴリ:抽象物 動詞派生:話す/はなす 漢字読み:訓,,,,0,3
な,な,だ,判定詞,*,NIL,,,,0,3
んです,んです,んだ,助動詞,*,NIL,,,,0,3
よ,よ,よ,助詞,終助詞,NIL,,,,0,3
。,。,。,特殊,句点,NIL,,,,0,3
でも,でも,でも,接続詞,*,代表表記:でも/でも,,,,0,4
、,、,、,特殊,読点,NIL,,,,0,4
先,さき,先,名詞,普通名詞,代表表記:先/さき カテゴリ:場所-機能;時間 漢字読み:訓,,,,0,4
に,に,に,助詞,格助詞,NIL,,,,0,4
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,,,0,4
を,を,を,助詞,格助詞,NIL,,,,0,4
云って,いって,云う,動詞,*,代表表記:言う/いう 補文ト,,,,0,4
了っちゃ,了っちゃ,了る,動詞,*,自動獲得:Wiktionary 読み不明,,,,0,4
御,ご,御,接頭辞,名詞接頭辞,代表表記:御/お,,,,0,4
慰み,なぐさみ,慰み,名詞,普通名詞,代表表記:慰み/なぐさみ カテゴリ:抽象物,,,,0,4
が,が,が,助詞,格助詞,NIL,,,,0,4
薄い,うすい,薄い,形容詞,*,代表表記:薄い/うすい 反義:形容詞:厚い/あつい;形容詞:濃い/こい,,,,0,4
。,。,。,特殊,句点,NIL,,,,0,4
まあ,まあ,まあ,副詞,*,代表表記:まあ/まあ 用言弱修飾,,,,0,5
当り前の,あたりまえの,当り前だ,形容詞,*,代表表記:当たり前だ/あたりまえだ,,,,0,5
、,、,、,特殊,読点,NIL,,,,0,5
エー,えー,エー,名詞,普通名詞,代表表記:エー/えー 自動獲得:テキスト 副詞識別,,,,0,5
、,、,、,特殊,読点,NIL,,,,0,5
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,,,,0,5
惚気,のろけ,惚気,名詞,普通名詞,代表表記:惚気/のろけ 自動獲得:EN_Wiktionary,,,,0,5
の,の,の,助詞,接続助詞,NIL,,,,0,5
つもり,つもり,つもり,名詞,形式名詞,NIL,,,,0,5
で,で,で,助詞,格助詞,NIL,,,,0,5
聞いて,きいて,聞く,動詞,*,代表表記:聞く/きく 自他動詞:自:聞こえる/きこえる 補文ト,,,,0,5
下さい,ください,下さる,接尾辞,動詞性接尾辞,代表表記:下さる/くださる,,,,0,5
よ,よ,よ,助詞,終助詞,NIL,,,,0,5
。,。,。,特殊,句点,NIL,,,,0,5
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,6
が,が,が,助詞,格助詞,NIL,,,,0,6
四十,四十,四十,名詞,数詞,カテゴリ:数量 未知語:数字,,,,0,6
の,の,の,助詞,接続助詞,NIL,,,,0,6
声,こえ,声,名詞,普通名詞,代表表記:声/こえ カテゴリ:抽象物 漢字読み:訓,,,,0,6
を,を,を,助詞,格助詞,NIL,,,,0,6
聞いて,きいて,聞く,動詞,*,代表表記:聞く/きく 自他動詞:自:聞こえる/きこえる 補文ト,,,,0,6
間もなく,まもなく,間もなく,副詞,*,代表表記:間も無く/まもなく,,,,0,6
、,、,、,特殊,読点,NIL,,,,0,6
四五,四五,四五,名詞,数詞,カテゴリ:数量 未知語:数字,,,,0,6
年,ねん,年,接尾辞,名詞性名詞助数辞,代表表記:年/ねん カテゴリ:時間 準内容語,,,,0,6
あと,あと,あと,名詞,時相名詞,代表表記:後/あと カテゴリ:場所-機能;時間 漢字読み:訓 〜を〜に構成語 弱時相名詞 修飾（デ格） 数量修飾,,,,0,6
の,の,の,助詞,接続助詞,NIL,,,,0,6
こと,こと,こと,名詞,形式名詞,NIL,,,,0,6
な,な,だ,判定詞,*,NIL,,,,0,6
んです,んです,んだ,助動詞,*,NIL,,,,0,6
。,。,。,特殊,句点,NIL,,,,0,6
いつも,いつも,いつも,副詞,*,代表表記:何時も/いつも,,,,0,7
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,,,,0,7
話,はなし,話,名詞,サ変名詞,代表表記:話/はなし カテゴリ:抽象物 動詞派生:話す/はなす 漢字読み:訓,,,,0,7
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,7
通り,とおり,通り,名詞,副詞的名詞,代表表記:通り/とおり,,,,0,7
、,、,、,特殊,読点,NIL,,,,0,7
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,7
は,は,は,助詞,副助詞,NIL,,,,0,7
これ,これ,これ,指示詞,名詞形態指示詞,NIL,,,,0,7
で,で,で,助詞,格助詞,NIL,,,,0,7
相当,そうとう,相当だ,形容詞,*,代表表記:相当だ/そうとうだ,,,,0,7
の,の,の,助詞,接続助詞,NIL,,,,0,7
教育,きょういく,教育,名詞,サ変名詞,代表表記:教育/きょういく ドメイン:教育・学習 カテゴリ:抽象物,,,,0,7
は,は,は,助詞,副助詞,NIL,,,,0,7
受け,うけ,受ける,動詞,*,代表表記:受ける/うける,,,,0,7
ながら,ながら,ながら,助詞,接続助詞,NIL,,,,0,7
、,、,、,特殊,読点,NIL,,,,0,7
妙に,みょうに,妙だ,形容詞,*,代表表記:妙だ/みょうだ,,,,0,7
物事,ものごと,物事,名詞,普通名詞,代表表記:物事/ものごと カテゴリ:抽象物,,,,0,7
に,に,に,助詞,格助詞,NIL,,,,0,7
飽き,あき,飽き,名詞,普通名詞,代表表記:飽き/あきv 連用形名詞化:飽きる/あきる,,,,0,7
っぽい,っぽい,っぽい,接尾辞,形容詞性名詞接尾辞,代表表記:っぽい/っぽい,,,,0,7
たち,たち,たち,名詞,普通名詞,代表表記:たち/たち カテゴリ:抽象物,,,,0,7
だ,だ,だ,判定詞,*,NIL,,,,0,7
もの,もの,もの,名詞,形式名詞,NIL,,,,0,7
です,です,だ,判定詞,*,NIL,,,,0,7
から,から,から,助詞,接続助詞,NIL,,,,0,7
、,、,、,特殊,読点,NIL,,,,0,7
何,なに,何,名詞,普通名詞,代表表記:何/なに カテゴリ:抽象物 漢字読み:訓,,,,0,7
か,か,か,助詞,接続助詞,NIL,,,,0,7
の,の,の,助詞,接続助詞,NIL,,,,0,7
職業,しょくぎょう,職業,名詞,普通名詞,代表表記:職業/しょくぎょう ドメイン:ビジネス カテゴリ:抽象物,,,,0,7
に,に,に,助詞,格助詞,NIL,,,,0,7
就いて,ついて,就く,動詞,*,代表表記:就く/つく ドメイン:ビジネス 自他動詞:他:就ける/つける,,,,0,7
も,も,も,助詞,副助詞,NIL,,,,0,7
、,、,、,特殊,読点,NIL,,,,0,7
大抵,たいてい,大抵,副詞,*,代表表記:大抵/たいてい 数量修飾,,,,0,7
一,いち,一,名詞,数詞,カテゴリ:数量,,,,0,7
年,ねん,年,接尾辞,名詞性名詞助数辞,代表表記:年/ねん カテゴリ:時間 準内容語,,,,0,7
と,と,と,助詞,格助詞,NIL,,,,0,7
は,は,は,助詞,副助詞,NIL,,,,0,7
もた,もた,もつ,動詞,*,代表表記:持つ/もつ,,,,0,7
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,7
。,。,。,特殊,句点,NIL,,,,0,7
次,つぎ,次,名詞,普通名詞,代表表記:次/つぎ カテゴリ:時間 漢字読み:訓,,,,0,8
から,から,から,助詞,格助詞,NIL,,,,0,8
次,つぎ,次,名詞,普通名詞,代表表記:次/つぎ カテゴリ:時間 漢字読み:訓,,,,0,8
と,と,と,助詞,格助詞,NIL,,,,0,8
商売,しょうばい,商売,名詞,サ変名詞,代表表記:商売/しょうばい ドメイン:ビジネス カテゴリ:抽象物,,,,0,8
替え,かえ,替え,名詞,普通名詞,代表表記:替え/かえv 自他動詞:自:替わる/かわる 連用形名詞化:替える/かえる 付属動詞候補（基本）,,,,0,8
を,を,を,助詞,格助詞,NIL,,,,0,8
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,8
、,、,、,特殊,読点,NIL,,,,0,8
到頭,到頭,到頭,未定義語,その他,未知語:漢字 品詞推定:名詞,,,,0,8
こんな,こんな,こんな,指示詞,連体詞形態指示詞,NIL,,,,0,8
もの,もの,もの,名詞,形式名詞,NIL,,,,0,8
に,に,に,助詞,格助詞,NIL,,,,0,8
落ちぶれて,おちぶれて,落ちぶれる,動詞,*,代表表記:落ちぶれる/おちぶれる,,,,0,8
了った,了った,了る,動詞,*,自動獲得:Wiktionary 読み不明,,,,0,8
訳,やく,訳,名詞,普通名詞,代表表記:訳/やく ドメイン:文化・芸術 カテゴリ:抽象物 漢字読み:音,,,,0,8
な,な,だ,判定詞,*,NIL,,,,0,8
んです,んです,んだ,助動詞,*,NIL,,,,0,8
が,が,が,助詞,接続助詞,NIL,,,,0,8
、,、,、,特殊,読点,NIL,,,,0,8
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,8
時,とき,時,名詞,副詞的名詞,代表表記:時/とき,,,,0,8
も,も,も,助詞,副助詞,NIL,,,,0,8
やっぱり,やっぱり,やっぱり,副詞,*,代表表記:やっぱり/やっぱり,,,,0,8
、,、,、,特殊,読点,NIL,,,,0,8
一,いち,一,名詞,数詞,カテゴリ:数量,,,,0,8
つ,つ,つ,接尾辞,名詞性名詞助数辞,代表表記:つ/つ 準内容語 連語由来,,,,0,8
の,の,の,助詞,接続助詞,NIL,,,,0,8
職業,しょくぎょう,職業,名詞,普通名詞,代表表記:職業/しょくぎょう ドメイン:ビジネス カテゴリ:抽象物,,,,0,8
を,を,を,助詞,格助詞,NIL,,,,0,8
止して,止して,止す,動詞,*,自動獲得:Wiktionary 読み不明,,,,0,8
、,、,、,特殊,読点,NIL,,,,0,8
次の,つぎの,次の,連体詞,*,代表表記:次の/つぎの,,,,0,8
職業,しょくぎょう,職業,名詞,普通名詞,代表表記:職業/しょくぎょう ドメイン:ビジネス カテゴリ:抽象物,,,,0,8
を,を,を,助詞,格助詞,NIL,,,,0,8
めっける,めっける,めっける,名詞,普通名詞,自動獲得:Wikipedia Wikipediaページ内一覧:栃木弁,,,,0,8
間,かん,間,接尾辞,名詞性名詞接尾辞,代表表記:間/かん,,,,0,8
の,の,の,助詞,格助詞,NIL,,,,0,8
、,、,、,特殊,読点,NIL,,,,0,8
つまり,つまり,つまり,副詞,*,代表表記:つまり/つまり,,,,0,8
