表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー
の,助詞,連体化,*,*,*,*,の,ノ,ノ,赤き泉
刺戟,名詞,サ変接続,*,*,*,*,刺戟,シゲキ,シゲキ,赤き泉
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,赤き泉
、,記号,読点,*,*,*,*,、,、,、,赤き泉
吾,名詞,一般,*,*,*,*,吾,ワレ,ワレ,赤き泉
々,記号,一般,*,*,*,*,々,々,々,赤き泉
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,赤き泉
恐怖,名詞,サ変接続,*,*,*,*,恐怖,キョウフ,キョーフ,赤き泉
反応,名詞,サ変接続,*,*,*,*,反応,ハンノウ,ハンノー,赤き泉
と,助詞,格助詞,引用,*,*,*,と,ト,ト,赤き泉
呼ぶ,動詞,自立,*,*,五段・バ行,基本形,呼ぶ,ヨブ,ヨブ,赤き泉
行動,名詞,サ変接続,*,*,*,*,行動,コウドウ,コードー,赤き泉
の,助詞,連体化,*,*,*,*,の,ノ,ノ,赤き泉
型,名詞,一般,*,*,*,*,型,カタ,カタ,赤き泉
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,赤き泉
呼び,動詞,自立,*,*,五段・バ行,連用形,呼ぶ,ヨビ,ヨビ,赤き泉
起す,動詞,自立,*,*,五段・サ行,基本形,起す,オコス,オコス,赤き泉
。,記号,句点,*,*,*,*,。,。,。,赤き泉
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,赤き泉
一つ,名詞,一般,*,*,*,*,一つ,ヒトツ,ヒトツ,赤き泉
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,赤き泉
高い,形容詞,自立,*,*,形容詞・アウオ段,基本形,高い,タカイ,タカイ,赤き泉
音,名詞,一般,*,*,*,*,音,オト,オト,赤き泉
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,赤き泉
あり,助動詞,*,*,*,五段・ラ行アル,連用形,ある,アリ,アリ,赤き泉
、,記号,読点,*,*,*,*,、,、,、,赤き泉
他,名詞,一般,*,*,*,*,他,タ,タ,赤き泉
の,助詞,連体化,*,*,*,*,の,ノ,ノ,赤き泉
一,名詞,数,*,*,*,*,一,イチ,イチ,赤き泉
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,赤き泉
支持,名詞,サ変接続,*,*,*,*,支持,シジ,シジ,赤き泉
の,助詞,連体化,*,*,*,*,の,ノ,ノ,赤き泉
滅失,名詞,サ変接続,*,*,*,*,滅失,メッシツ,メッシツ,赤き泉
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,赤き泉
ある,助動詞,*,*,*,五段・ラ行アル,基本形,ある,アル,アル,赤き泉
」,記号,括弧閉,*,*,*,*,」,」,」,赤き泉
赤ちゃん,名詞,一般,*,*,*,*,赤ちゃん,アカチャン,アカチャン,赤き泉
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,赤き泉
鋭い,形容詞,自立,*,*,形容詞・アウオ段,基本形,鋭い,スルドイ,スルドイ,赤き泉
物音,名詞,一般,*,*,*,*,物音,モノオト,モノオト,赤き泉
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,赤き泉
おびえ,動詞,自立,*,*,一段,連用形,おびえる,オビエ,オビエ,赤き泉
、,記号,読点,*,*,*,*,、,、,、,赤き泉
寝,動詞,自立,*,*,一段,連用形,寝る,ネ,ネ,赤き泉
て,助詞,接続助詞,*,*,*,*,て,テ,テ,赤き泉
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,赤き泉
敷蒲団,名詞,一般,*,*,*,*,敷蒲団,シキブトン,シキブトン,赤き泉
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,赤き泉
急激,名詞,形容動詞語幹,*,*,*,*,急激,キュウゲキ,キューゲキ,赤き泉
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,赤き泉
引か,動詞,自立,*,*,五段・カ行イ音便,未然形,引く,ヒカ,ヒカ,赤き泉
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,赤き泉
たり,助詞,並立助詞,*,*,*,*,たり,タリ,タリ,赤き泉
、,記号,読点,*,*,*,*,、,、,、,赤き泉
お湯,名詞,一般,*,*,*,*,お湯,オユ,オユ,赤き泉
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,赤き泉
入れ,動詞,自立,*,*,一段,連用形,入れる,イレ,イレ,赤き泉
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,赤き泉
刹那,名詞,副詞可能,*,*,*,*,刹那,セツナ,セツナ,赤き泉
など,助詞,副助詞,*,*,*,*,など,ナド,ナド,赤き泉
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,赤き泉
泣き,動詞,自立,*,*,五段・カ行イ音便,連用形,泣く,ナキ,ナキ,赤き泉
出す,動詞,非自立,*,*,五段・サ行,基本形,出す,ダス,ダス,赤き泉
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,赤き泉
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,赤き泉
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,赤き泉
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,赤き泉
。,記号,句点,*,*,*,*,。,。,。,赤き泉
むつかしい,形容詞,自立,*,*,形容詞・イ段,基本形,むつかしい,ムツカシイ,ムツカシイ,赤き泉
言葉,名詞,一般,*,*,*,*,言葉,コトバ,コトバ,赤き泉
で,助詞,格助詞,一般,*,*,*,で,デ,デ,赤き泉
言う,動詞,自立,*,*,五段・ワ行促音便,基本形,言う,イウ,イウ,赤き泉
と,助詞,接続助詞,*,*,*,*,と,ト,ト,赤き泉
、,記号,読点,*,*,*,*,、,、,、,赤き泉
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,赤き泉
時,名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,赤き泉
容易,名詞,形容動詞語幹,*,*,*,*,容易,ヨウイ,ヨーイ,赤き泉
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,赤き泉
観察,名詞,サ変接続,*,*,*,*,観察,カンサツ,カンサツ,赤き泉
さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,赤き泉
れる,動詞,接尾,*,*,一段,基本形,れる,レル,レル,赤き泉
反作用,名詞,サ変接続,*,*,*,*,反作用,ハンサヨウ,ハンサヨー,赤き泉
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,赤き泉
、,記号,読点,*,*,*,*,、,、,、,赤き泉
呼吸,名詞,サ変接続,*,*,*,*,呼吸,コキュウ,コキュー,赤き泉
の,助詞,連体化,*,*,*,*,の,ノ,ノ,赤き泉
急激,名詞,形容動詞語幹,*,*,*,*,急激,キュウゲキ,キューゲキ,赤き泉
なる,助動詞,*,*,*,文語・ナリ,体言接続,なり,ナル,ナル,赤き泉
停止,名詞,サ変接続,*,*,*,*,停止,テイシ,テイシ,赤き泉
、,記号,読点,*,*,*,*,、,、,、,赤き泉
動悸,名詞,一般,*,*,*,*,動悸,ドウキ,ドーキ,赤き泉
及び,接続詞,*,*,*,*,*,及び,オヨビ,オヨビ,赤き泉
呼吸,名詞,サ変接続,*,*,*,*,呼吸,コキュウ,コキュー,赤き泉
の,助詞,連体化,*,*,*,*,の,ノ,ノ,赤き泉
調子,名詞,一般,*,*,*,*,調子,チョウシ,チョーシ,赤き泉
の,助詞,連体化,*,*,*,*,の,ノ,ノ,赤き泉
著しい,形容詞,自立,*,*,形容詞・イ段,基本形,著しい,イチジルシイ,イチジルシイ,赤き泉
変化,名詞,サ変接続,*,*,*,*,変化,ヘンカ,ヘンカ,赤き泉
、,記号,読点,*,*,*,*,、,、,、,赤き泉
号泣,名詞,サ変接続,*,*,*,*,号泣,ゴウキュウ,ゴーキュー,赤き泉
及び,接続詞,*,*,*,*,*,及び,オヨビ,オヨビ,赤き泉
両手,名詞,一般,*,*,*,*,両手,リョウテ,リョーテ,赤き泉
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,赤き泉
上方,名詞,一般,*,*,*,*,上方,カミガタ,カミガタ,赤き泉
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,赤き泉
投げる,動詞,自立,*,*,一段,基本形,投げる,ナゲル,ナゲル,赤き泉
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,赤き泉
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,赤き泉
ある,助動詞,*,*,*,五段・ラ行アル,基本形,ある,アル,アル,赤き泉
。,記号,句点,*,*,*,*,。,。,。,赤き泉
世,名詞,一般,*,*,*,*,世,ヨ,ヨ,赤き泉
の,助詞,連体化,*,*,*,*,の,ノ,ノ,赤き泉
親達,名詞,一般,*,*,*,*,親達,オヤタチ,オヤタチ,赤き泉
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,赤き泉
（,記号,括弧開,*,*,*,*,（,（,（,赤き泉
少く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,少い,スクナク,スクナク,赤き泉
とも,助詞,副助詞,*,*,*,*,とも,トモ,トモ,赤き泉
母親,名詞,一般,*,*,*,*,母親,ハハオヤ,ハハオヤ,赤き泉
達,名詞,接尾,一般,*,*,*,達,タチ,タチ,赤き泉
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,赤き泉
）,記号,括弧閉,*,*,*,*,）,）,）,赤き泉
育児,名詞,サ変接続,*,*,*,*,育児,イクジ,イクジ,赤き泉
の,助詞,連体化,*,*,*,*,の,ノ,ノ,赤き泉
本能,名詞,一般,*,*,*,*,本能,ホンノウ,ホンノー,赤き泉
によって,助詞,格助詞,連語,*,*,*,によって,ニヨッテ,ニヨッテ,赤き泉
、,記号,読点,*,*,*,*,、,、,、,赤き泉
彼等,名詞,代名詞,一般,*,*,*,彼等,カレラ,カレラ,赤き泉
の,助詞,連体化,*,*,*,*,の,ノ,ノ,赤き泉
赤ちゃん,名詞,一般,*,*,*,*,赤ちゃん,アカチャン,アカチャン,赤き泉
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,赤き泉
、,記号,読点,*,*,*,*,、,、,、,赤き泉
この,連体詞,*,*,*,*,*,この,コノ,コノ,赤き泉
二,名詞,数,*,*,*,*,二,ニ,ニ,赤き泉
種,名詞,接尾,助数詞,*,*,*,種,シュ,シュ,赤き泉
の,助詞,連体化,*,*,*,*,の,ノ,ノ,赤き泉
恐怖,名詞,サ変接続,*,*,*,*,恐怖,キョウフ,キョーフ,赤き泉
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,赤き泉
出来る,動詞,自立,*,*,一段,基本形,出来る,デキル,デキル,赤き泉
丈,名詞,一般,*,*,*,*,丈,タケ,タケ,赤き泉
け,助詞,終助詞,*,*,*,*,け,ケ,ケ,赤き泉
与え,動詞,自立,*,*,一段,未然形,与える,アタエ,アタエ,赤き泉
まい,助動詞,*,*,*,不変化型,基本形,まい,マイ,マイ,赤き泉
と,助詞,格助詞,引用,*,*,*,と,ト,ト,赤き泉
骨折る,動詞,自立,*,*,五段・ラ行,基本形,骨折る,ホネオル,ホネオル,赤き泉
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,赤き泉
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,赤き泉
。,記号,句点,*,*,*,*,。,。,。,赤き泉
スヤスヤ,名詞,固有名詞,一般,*,*,*,スヤスヤ,スヤスヤ,スヤスヤ,赤き泉
と,助詞,格助詞,一般,*,*,*,と,ト,ト,赤き泉
寝入っ,動詞,自立,*,*,五段・ラ行,連用タ接続,寝入る,ネイッ,ネイッ,赤き泉
て,助詞,接続助詞,*,*,*,*,て,テ,テ,赤き泉
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,赤き泉
赤ちゃん,名詞,一般,*,*,*,*,赤ちゃん,アカチャン,アカチャン,赤き泉
の,助詞,連体化,*,*,*,*,の,ノ,ノ,赤き泉
側,名詞,一般,*,*,*,*,側,ガワ,ガワ,赤き泉
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,赤き泉
歩く,動詞,自立,*,*,五段・カ行イ音便,基本形,歩く,アルク,アルク,赤き泉
時,名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,赤き泉
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,赤き泉
足音,名詞,一般,*,*,*,*,足音,アシオト,アシオト,赤き泉
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,赤き泉
盗み,動詞,自立,*,*,五段・マ行,連用形,盗む,ヌスミ,ヌスミ,赤き泉
、,記号,読点,*,*,*,*,、,、,、,赤き泉
お湯,名詞,一般,*,*,*,*,お湯,オユ,オユ,赤き泉
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,赤き泉
入れる,動詞,自立,*,*,一段,基本形,入れる,イレル,イレル,赤き泉
時,名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,赤き泉
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,赤き泉
、,記号,読点,*,*,*,*,、,、,、,赤き泉
赤ちゃん,名詞,一般,*,*,*,*,赤ちゃん,アカチャン,アカチャン,赤き泉
の,助詞,連体化,*,*,*,*,の,ノ,ノ,赤き泉
身体,名詞,一般,*,*,*,*,身体,シンタイ,シンタイ,赤き泉
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,赤き泉
タオル,名詞,一般,*,*,*,*,タオル,タオル,タオル,赤き泉
で,助詞,格助詞,一般,*,*,*,で,デ,デ,赤き泉
巻い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,巻く,マイ,マイ,赤き泉
て,助詞,接続助詞,*,*,*,*,て,テ,テ,赤き泉
、,記号,読点,*,*,*,*,、,、,、,赤き泉
ギュッと,副詞,一般,*,*,*,*,ギュッと,ギュット,ギュット,赤き泉
抱きしめ,動詞,自立,*,*,一段,連用形,抱きしめる,ダキシメ,ダキシメ,赤き泉
て,助詞,接続助詞,*,*,*,*,て,テ,テ,赤き泉
やる,動詞,非自立,*,*,五段・ラ行,基本形,やる,ヤル,ヤル,赤き泉
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,赤き泉
工合,名詞,一般,*,*,*,*,工合,グアイ,グアイ,赤き泉
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,赤き泉
。,記号,句点,*,*,*,*,。,。,。,赤き泉
ところが,接続詞,*,*,*,*,*,ところが,トコロガ,トコロガ,赤き泉
赤ちゃん,名詞,一般,*,*,*,*,赤ちゃん,アカチャン,アカチャン,赤き泉
江川,名詞,固有名詞,人名,姓,*,*,江川,エガワ,エガワ,赤き泉
蘭子,名詞,固有名詞,人名,名,*,*,蘭子,ランコ,ランコ,赤き泉
の,助詞,連体化,*,*,*,*,の,ノ,ノ,赤き泉
場合,名詞,副詞可能,*,*,*,*,場合,バアイ,バアイ,赤き泉
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,赤き泉
正反対,名詞,一般,*,*,*,*,正反対,セイハンタイ,セイハンタイ,赤き泉
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,赤き泉
あっ,助動詞,*,*,*,五段・ラ行アル,連用タ接続,ある,アッ,アッ,赤き泉
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,赤き泉
。,記号,句点,*,*,*,*,。,。,。,赤き泉
と,助詞,格助詞,引用,*,*,*,と,ト,ト,赤き泉
云っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,云う,ユッ,ユッ,赤き泉
て,助詞,接続助詞,*,*,*,*,て,テ,テ,赤き泉
も,助詞,係助詞,*,*,*,*,も,モ,モ,赤き泉
、,記号,読点,*,*,*,*,、,、,、,赤き泉
必ずしも,副詞,一般,*,*,*,*,必ずしも,カナラズシモ,カナラズシモ,赤き泉
彼女,名詞,代名詞,一般,*,*,*,彼女,カノジョ,カノジョ,赤き泉
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,赤き泉
若い,形容詞,自立,*,*,形容詞・アウオ段,基本形,若い,ワカイ,ワカイ,赤き泉
母親,名詞,一般,*,*,*,*,母親,ハハオヤ,ハハオヤ,赤き泉
ばかり,助詞,副助詞,*,*,*,*,ばかり,バカリ,バカリ,赤き泉
の,助詞,連体化,*,*,*,*,の,ノ,ノ,赤き泉
罪,名詞,一般,*,*,*,*,罪,ツミ,ツミ,赤き泉
で,助詞,格助詞,一般,*,*,*,で,デ,デ,赤き泉
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,赤き泉
なかっ,形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,ない,ナカッ,ナカッ,赤き泉
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,赤き泉
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,赤き泉
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,赤き泉
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,赤き泉
、,記号,読点,*,*,*,*,、,、,、,赤き泉
先ず,副詞,一般,*,*,*,*,先ず,マズ,マズ,赤き泉
第,接頭詞,数接続,*,*,*,*,第,ダイ,ダイ,赤き泉
一,名詞,数,*,*,*,*,一,イチ,イチ,赤き泉
の,助詞,連体化,*,*,*,*,の,ノ,ノ,赤き泉
不幸,名詞,形容動詞語幹,*,*,*,*,不幸,フコウ,フコー,赤き泉
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,赤き泉
、,記号,読点,*,*,*,*,、,、,、,赤き泉
彼女,名詞,代名詞,一般,*,*,*,彼女,カノジョ,カノジョ,赤き泉
一家,名詞,一般,*,*,*,*,一家,イッカ,イッカ,赤き泉
の,助詞,連体化,*,*,*,*,の,ノ,ノ,赤き泉
住宅,名詞,一般,*,*,*,*,住宅,ジュウタク,ジュータク,赤き泉
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,赤き泉
、,記号,読点,*,*,*,*,、,、,、,赤き泉
余りに,副詞,助詞類接続,*,*,*,*,余りに,アマリニ,アマリニ,赤き泉
高,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,高い,タカ,タカ,赤き泉
過ぎ,動詞,非自立,*,*,一段,連用形,過ぎる,スギ,スギ,赤き泉
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,赤き泉
事,名詞,非自立,一般,*,*,*,事,コト,コト,赤き泉
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,赤き泉
。,記号,句点,*,*,*,*,。,。,。,赤き泉
つまり,接続詞,*,*,*,*,*,つまり,ツマリ,ツマリ,赤き泉
蘭子,名詞,固有名詞,人名,名,*,*,蘭子,ランコ,ランコ,赤き泉
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,赤き泉
有名,名詞,形容動詞語幹,*,*,*,*,有名,ユウメイ,ユーメイ,赤き泉
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,赤き泉
大,接頭詞,名詞接続,*,*,*,*,大,ダイ,ダイ,赤き泉
アパート,名詞,一般,*,*,*,*,アパート,アパート,アパート,赤き泉
の,助詞,連体化,*,*,*,*,の,ノ,ノ,赤き泉
七,名詞,数,*,*,*,*,七,ナナ,ナナ,赤き泉
階,名詞,接尾,助数詞,*,*,*,階,カイ,カイ,赤き泉
の,助詞,連体化,*,*,*,*,の,ノ,ノ,赤き泉
一室,名詞,一般,*,*,*,*,一室,イッシツ,イッシツ,赤き泉
で,助詞,格助詞,一般,*,*,*,で,デ,デ,赤き泉
生れ,動詞,自立,*,*,一段,連用形,生れる,ウマレ,ウマレ,赤き泉
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,赤き泉
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,赤き泉
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,赤き泉
ある,助動詞,*,*,*,五段・ラ行アル,基本形,ある,アル,アル,赤き泉
。,記号,句点,*,*,*,*,。,。,。,赤き泉
「,記号,括弧開,*,*,*,*,「,「,「,赤き泉
音,名詞,一般,*,*,*,*,音,オト,オト,赤き泉
の,助詞,連体化,*,*,*,*,の,ノ,ノ,赤き泉
恐怖,名詞,サ変接続,*,*,*,*,恐怖,キョウフ,キョーフ,赤き泉
」,記号,括弧閉,*,*,*,*,」,」,」,赤き泉
の,助詞,連体化,*,*,*,*,の,ノ,ノ,赤き泉
代表,名詞,サ変接続,*,*,*,*,代表,ダイヒョウ,ダイヒョー,赤き泉
的,名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,赤き泉
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,赤き泉
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,赤き泉
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,赤き泉
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,赤き泉
、,記号,読点,*,*,*,*,、,、,、,赤き泉
日,名詞,一般,*,*,*,*,日,ヒ,ヒ,赤き泉
