表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,一
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,一
。,記号,句点,*,*,*,*,。,。,。,一
所,名詞,接尾,一般,*,*,*,所,ショ,ショ,一
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一
人,名詞,一般,*,*,*,*,人,ヒト,ヒト,一
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,一
俗に,副詞,一般,*,*,*,*,俗に,ゾクニ,ゾクニ,一
沖の島,名詞,固有名詞,地域,一般,*,*,沖の島,オキノシマ,オキノシマ,一
と,助詞,格助詞,一般,*,*,*,と,ト,ト,一
呼ん,動詞,自立,*,*,五段・バ行,連用タ接続,呼ぶ,ヨン,ヨン,一
で,助詞,接続助詞,*,*,*,*,で,デ,デ,一
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,一
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,一
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,一
、,記号,読点,*,*,*,*,、,、,、,一
いつ,名詞,代名詞,一般,*,*,*,いつ,イツ,イツ,一
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一
頃,名詞,非自立,副詞可能,*,*,*,頃,コロ,コロ,一
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,一
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,一
、,記号,読点,*,*,*,*,、,、,、,一
島,名詞,一般,*,*,*,*,島,シマ,シマ,一
全体,名詞,副詞可能,*,*,*,*,全体,ゼンタイ,ゼンタイ,一
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,一
、,記号,読点,*,*,*,*,、,、,、,一
Ｍ,記号,アルファベット,*,*,*,*,Ｍ,エム,エム,一
県,名詞,一般,*,*,*,*,県,ケン,ケン,一
随一,名詞,一般,*,*,*,*,随一,ズイイチ,ズイイチ,一
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一
富豪,名詞,一般,*,*,*,*,富豪,フゴウ,フゴー,一
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,一
ある,助動詞,*,*,*,五段・ラ行アル,基本形,ある,アル,アル,一
Ｔ,記号,アルファベット,*,*,*,*,Ｔ,ティー,ティー,一
市,名詞,一般,*,*,*,*,市,シ,シ,一
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一
菰田,名詞,固有名詞,地域,一般,*,*,菰田,コモダ,コモダ,一
家,名詞,接尾,一般,*,*,*,家,カ,カ,一
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一
所有,名詞,サ変接続,*,*,*,*,所有,ショユウ,ショユー,一
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,一
て,助詞,接続助詞,*,*,*,*,て,テ,テ,一
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,一
て,助詞,接続助詞,*,*,*,*,て,テ,テ,一
、,記号,読点,*,*,*,*,、,、,、,一
以前,名詞,副詞可能,*,*,*,*,以前,イゼン,イゼン,一
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,一
同家,名詞,一般,*,*,*,*,同家,ドウケ,ドーケ,一
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一
属する,動詞,自立,*,*,サ変・−スル,基本形,属する,ゾクスル,ゾクスル,一
漁師,名詞,一般,*,*,*,*,漁師,リョウシ,リョーシ,一
達,名詞,接尾,一般,*,*,*,達,タチ,タチ,一
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一
内,名詞,非自立,副詞可能,*,*,*,内,ウチ,ウチ,一
、,記号,読点,*,*,*,*,、,、,、,一
物好き,名詞,形容動詞語幹,*,*,*,*,物好き,モノズキ,モノズキ,一
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,一
連中,名詞,一般,*,*,*,*,連中,レンチュウ,レンチュー,一
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,一
小屋,名詞,一般,*,*,*,*,小屋,コヤ,コヤ,一
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,一
建て,動詞,自立,*,*,一段,連用形,建てる,タテ,タテ,一
て,助詞,接続助詞,*,*,*,*,て,テ,テ,一
住まっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,住まう,スマッ,スマッ,一
たり,助詞,並立助詞,*,*,*,*,たり,タリ,タリ,一
、,記号,読点,*,*,*,*,、,、,、,一
網干,名詞,固有名詞,人名,姓,*,*,網干,アボシ,アボシ,一
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,一
場,名詞,接尾,一般,*,*,*,場,ジョウ,ジョー,一
、,記号,読点,*,*,*,*,、,、,、,一
物置き,名詞,固有名詞,一般,*,*,*,物置き,モノオキキ,モノーキキ,一
など,助詞,副助詞,*,*,*,*,など,ナド,ナド,一
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一
使っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,使う,ツカッ,ツカッ,一
て,助詞,接続助詞,*,*,*,*,て,テ,テ,一
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,一
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,一
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,一
も,助詞,係助詞,*,*,*,*,も,モ,モ,一
ある,動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,一
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,一
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,一
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,一
、,記号,読点,*,*,*,*,、,、,、,一
数年,名詞,固有名詞,一般,*,*,*,数年,スウネン,スーネン,一
以前,名詞,副詞可能,*,*,*,*,以前,イゼン,イゼン,一
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,一
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,一
すっかり,副詞,一般,*,*,*,*,すっかり,スッカリ,スッカリ,一
、,記号,読点,*,*,*,*,、,、,、,一
取払わ,動詞,自立,*,*,五段・ワ行促音便,未然形,取払う,トリハラワ,トリハラワ,一
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,一
、,記号,読点,*,*,*,*,、,、,、,一
俄,名詞,形容動詞語幹,*,*,*,*,俄,ニワカ,ニワカ,一
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,一
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,一
島,名詞,一般,*,*,*,*,島,シマ,シマ,一
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一
上,名詞,非自立,副詞可能,*,*,*,上,ウエ,ウエ,一
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一
不思議,名詞,形容動詞語幹,*,*,*,*,不思議,フシギ,フシギ,一
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,一
作業,名詞,サ変接続,*,*,*,*,作業,サギョウ,サギョー,一
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,一
始,名詞,固有名詞,人名,名,*,*,始,ハジメ,ハジメ,一
っ,動詞,非自立,*,*,五段・カ行促音便,連用タ接続,く,ッ,ッ,一
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,一
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,一
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,一
。,記号,句点,*,*,*,*,。,。,。,一
何,名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,一
十人,名詞,固有名詞,地域,一般,*,*,十人,ジュウニン,ジューニン,一
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,一
人夫,名詞,一般,*,*,*,*,人夫,ニンプ,ニンプ,一
土工,名詞,一般,*,*,*,*,土工,ドコウ,ドコー,一
或は,接続詞,*,*,*,*,*,或は,アルイハ,アルイワ,一
庭師,名詞,一般,*,*,*,*,庭師,ニワシ,ニワシ,一
など,助詞,副助詞,*,*,*,*,など,ナド,ナド,一
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一
群,名詞,一般,*,*,*,*,群,グン,グン,一
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,一
、,記号,読点,*,*,*,*,、,、,、,一
別,接頭詞,名詞接続,*,*,*,*,別,ベツ,ベツ,一
仕立て,名詞,一般,*,*,*,*,仕立て,シタテ,シタテ,一
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一
モーター,名詞,一般,*,*,*,*,モーター,モーター,モーター,一
船,名詞,接尾,一般,*,*,*,船,セン,セン,一
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一
乗っ,動詞,自立,*,*,五段・ラ行,連用タ接続,乗る,ノッ,ノッ,一
て,助詞,接続助詞,*,*,*,*,て,テ,テ,一
、,記号,読点,*,*,*,*,、,、,、,一
日毎,名詞,副詞可能,*,*,*,*,日毎,ヒゴト,ヒゴト,一
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一
島,名詞,一般,*,*,*,*,島,シマ,シマ,一
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一
上,名詞,非自立,副詞可能,*,*,*,上,ウエ,ウエ,一
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一
集っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,集う,ツドッ,ツドッ,一
て,助詞,接続助詞,*,*,*,*,て,テ,テ,一
来,動詞,非自立,*,*,カ変・来ル,連用形,来る,キ,キ,一
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,一
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,一
。,記号,句点,*,*,*,*,。,。,。,一
どこ,名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,一
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,一
持っ,動詞,自立,*,*,五段・タ行,連用タ接続,持つ,モッ,モッ,一
て,助詞,接続助詞,*,*,*,*,て,テ,テ,一
来る,動詞,非自立,*,*,カ変・来ル,基本形,来る,クル,クル,一
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,一
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,一
、,記号,読点,*,*,*,*,、,、,、,一
様々,名詞,一般,*,*,*,*,様々,サマザマ,サマザマ,一
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一
形,名詞,一般,*,*,*,*,形,カタチ,カタチ,一
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,一
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,一
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,一
巨岩,名詞,一般,*,*,*,*,巨岩,キョガン,キョガン,一
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ,一
、,記号,読点,*,*,*,*,、,、,、,一
樹木,名詞,一般,*,*,*,*,樹木,ジュモク,ジュモク,一
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ,一
、,記号,読点,*,*,*,*,、,、,、,一
鉄骨,名詞,一般,*,*,*,*,鉄骨,テッコツ,テッコツ,一
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ,一
、,記号,読点,*,*,*,*,、,、,、,一
木材,名詞,一般,*,*,*,*,木材,モクザイ,モクザイ,一
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ,一
、,記号,読点,*,*,*,*,、,、,、,一
数,名詞,一般,*,*,*,*,数,カズ,カズ,一
知れ,動詞,自立,*,*,一段,未然形,知れる,シレ,シレ,一
ぬ,助動詞,*,*,*,特殊・ヌ,基本形,ぬ,ヌ,ヌ,一
セメント,名詞,一般,*,*,*,*,セメント,セメント,セメント,一
樽,名詞,一般,*,*,*,*,樽,タル,タル,一
など,助詞,副助詞,*,*,*,*,など,ナド,ナド,一
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,一
、,記号,読点,*,*,*,*,、,、,、,一
島,名詞,一般,*,*,*,*,島,シマ,シマ,一
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,一
島,名詞,一般,*,*,*,*,島,シマ,シマ,一
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,一
と,助詞,格助詞,引用,*,*,*,と,ト,ト,一
運ば,動詞,自立,*,*,五段・バ行,未然形,運ぶ,ハコバ,ハコバ,一
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,一
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,一
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,一
。,記号,句点,*,*,*,*,。,。,。,一
そして,接続詞,*,*,*,*,*,そして,ソシテ,ソシテ,一
、,記号,読点,*,*,*,*,、,、,、,一
人里,名詞,一般,*,*,*,*,人里,ヒトザト,ヒトザト,一
離れ,動詞,自立,*,*,一段,連用形,離れる,ハナレ,ハナレ,一
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,一
荒海,名詞,一般,*,*,*,*,荒海,アラウミ,アラウミ,一
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一
上,名詞,非自立,副詞可能,*,*,*,上,ウエ,ウエ,一
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一
、,記号,読点,*,*,*,*,、,、,、,一
目的,名詞,一般,*,*,*,*,目的,モクテキ,モクテキ,一
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,一
知れ,動詞,自立,*,*,一段,未然形,知れる,シレ,シレ,一
ぬ,助動詞,*,*,*,特殊・ヌ,基本形,ぬ,ヌ,ヌ,一
土木,名詞,一般,*,*,*,*,土木,ドボク,ドボク,一
事業,名詞,一般,*,*,*,*,事業,ジギョウ,ジギョー,一
とも,助詞,副助詞,*,*,*,*,とも,トモ,トモ,一
、,記号,読点,*,*,*,*,、,、,、,一
庭作り,名詞,一般,*,*,*,*,庭作り,ニワツクリ,ニワツクリ,一
と,助詞,格助詞,引用,*,*,*,と,ト,ト,一
も,助詞,係助詞,*,*,*,*,も,モ,モ,一
つか,動詞,自立,*,*,五段・カ行イ音便,未然形,つく,ツカ,ツカ,一
ぬ,助動詞,*,*,*,特殊・ヌ,基本形,ぬ,ヌ,ヌ,一
工作,名詞,サ変接続,*,*,*,*,工作,コウサク,コーサク,一
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,一
始まっ,動詞,自立,*,*,五段・ラ行,連用タ接続,始まる,ハジマッ,ハジマッ,一
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,一
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,一
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,一
。,記号,句点,*,*,*,*,。,。,。,一
沖の島,名詞,固有名詞,一般,*,*,*,沖の島,オキノシマ,オキノシマ,一
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,一
属する,動詞,自立,*,*,サ変・−スル,基本形,属する,ゾクスル,ゾクスル,一
郡,名詞,一般,*,*,*,*,郡,グン,グン,一
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,一
、,記号,読点,*,*,*,*,、,、,、,一
政府,名詞,一般,*,*,*,*,政府,セイフ,セイフ,一
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一
鉄道,名詞,一般,*,*,*,*,鉄道,テツドウ,テツドー,一
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,一
勿論,副詞,一般,*,*,*,*,勿論,モチロン,モチロン,一
私設,名詞,一般,*,*,*,*,私設,シセツ,シセツ,一
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一
軽便鉄道,名詞,一般,*,*,*,*,軽便鉄道,ケイベンテツドウ,ケイベンテツドー,一
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ,一
、,記号,読点,*,*,*,*,、,、,、,一
当時,名詞,副詞可能,*,*,*,*,当時,トウジ,トージ,一
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,一
乗合自動車,名詞,固有名詞,一般,*,*,*,乗合自動車,ノリアイジドウシャ,ノリアイジドーシャ,一
さえ,助詞,係助詞,*,*,*,*,さえ,サエ,サエ,一
通っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,通う,カヨッ,カヨッ,一
て,助詞,接続助詞,*,*,*,*,て,テ,テ,一
い,動詞,非自立,*,*,一段,未然形,いる,イ,イ,一
ず,助動詞,*,*,*,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ,一
、,記号,読点,*,*,*,*,、,、,、,一
殊に,副詞,一般,*,*,*,*,殊に,コトニ,コトニ,一
島,名詞,一般,*,*,*,*,島,シマ,シマ,一
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一
面し,動詞,自立,*,*,五段・サ行,連用形,面す,メンシ,メンシ,一
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,一
海岸,名詞,一般,*,*,*,*,海岸,カイガン,カイガン,一
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,一
、,記号,読点,*,*,*,*,、,、,、,一
百戸,名詞,固有名詞,地域,一般,*,*,百戸,ヒャッコ,ヒャッコ,一
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一
充た,動詞,自立,*,*,五段・タ行,未然形,充つ,ミタ,ミタ,一
ぬ,助動詞,*,*,*,特殊・ヌ,基本形,ぬ,ヌ,ヌ,一
貧弱,名詞,形容動詞語幹,*,*,*,*,貧弱,ヒンジャク,ヒンジャク,一
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,一
漁村,名詞,一般,*,*,*,*,漁村,ギョソン,ギョソン,一
