表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
気持,名詞,一般,*,*,*,*,気持,キモチ,キモチ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
ふと,副詞,一般,*,*,*,*,ふと,フト,フト,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
そこ,名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
あっ,動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
弟,名詞,一般,*,*,*,*,弟,オトウト,オトート,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
日記帳,名詞,固有名詞,一般,*,*,*,日記帳,ニッキチョウ,ニッキチョー,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
繰,動詞,自立,*,*,五段・ラ行,体言接続特殊２,繰る,ク,ク,< 章なし >
ひろげ,動詞,自立,*,*,一段,連用形,ひろげる,ヒロゲ,ヒロゲ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
見,動詞,自立,*,*,一段,連用形,見る,ミ,ミ,< 章なし >
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
この,連体詞,*,*,*,*,*,この,コノ,コノ,< 章なし >
日,名詞,非自立,副詞可能,*,*,*,日,ヒ,ヒ,< 章なし >
記帳,名詞,サ変接続,*,*,*,*,記帳,キチョウ,キチョー,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
見る,動詞,自立,*,*,一段,基本形,見る,ミル,ミル,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
つけ,動詞,自立,*,*,一段,連用形,つける,ツケ,ツケ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
も,助詞,係助詞,*,*,*,*,も,モ,モ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
恐らく,副詞,一般,*,*,*,*,恐らく,オソラク,オソラク,< 章なし >
恋,名詞,一般,*,*,*,*,恋,コイ,コイ,< 章なし >
も,助詞,係助詞,*,*,*,*,も,モ,モ,< 章なし >
知ら,動詞,自立,*,*,五段・ラ行,未然形,知る,シラ,シラ,< 章なし >
ない,助動詞,*,*,*,特殊・ナイ,連用デ接続,ない,ナイ,ナイ,< 章なし >
で,助詞,接続助詞,*,*,*,*,で,デ,デ,< 章なし >
この世,名詞,一般,*,*,*,*,この世,コノヨ,コノヨ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
去っ,動詞,自立,*,*,五段・ラ行,連用タ接続,去る,サッ,サッ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
はたち,名詞,一般,*,*,*,*,はたち,ハタチ,ハタチ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
弟,名詞,一般,*,*,*,*,弟,オトウト,オトート,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
あわ,動詞,自立,*,*,五段・ワ行促音便,未然形,あう,アワ,アワ,< 章なし >
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
思わ,動詞,自立,*,*,五段・ワ行促音便,未然形,思う,オモワ,オモワ,< 章なし >
ない,助動詞,*,*,*,特殊・ナイ,連用デ接続,ない,ナイ,ナイ,< 章なし >
で,助詞,接続助詞,*,*,*,*,で,デ,デ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
い,動詞,自立,*,*,一段,未然形,いる,イ,イ,< 章なし >
られ,動詞,接尾,*,*,一段,連用形,られる,ラレ,ラレ,< 章なし >
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,< 章なし >
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
内気,名詞,形容動詞語幹,*,*,*,*,内気,ウチキ,ウチキ,< 章なし >
者,名詞,接尾,一般,*,*,*,者,シャ,シャ,< 章なし >
で,助詞,格助詞,一般,*,*,*,で,デ,デ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
友達,名詞,一般,*,*,*,*,友達,トモダチ,トモダチ,< 章なし >
も,助詞,係助詞,*,*,*,*,も,モ,モ,< 章なし >
少かっ,形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,少い,スクナカッ,スクナカッ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
弟,名詞,一般,*,*,*,*,弟,オトウト,オトート,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
自然,名詞,形容動詞語幹,*,*,*,*,自然,シゼン,シゼン,< 章なし >
書斎,名詞,一般,*,*,*,*,書斎,ショサイ,ショサイ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
引こもっ,動詞,自立,*,*,五段・ラ行,連用タ接続,引こもる,ヒキコモッ,ヒキコモッ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,< 章なし >
時間,名詞,副詞可能,*,*,*,*,時間,ジカン,ジカン,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
多い,形容詞,自立,*,*,形容詞・アウオ段,基本形,多い,オオイ,オーイ,< 章なし >
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,< 章なし >
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
細い,形容詞,自立,*,*,形容詞・アウオ段,基本形,細い,ホソイ,ホソイ,< 章なし >
ペン,名詞,一般,*,*,*,*,ペン,ペン,ペン,< 章なし >
で,助詞,格助詞,一般,*,*,*,で,デ,デ,< 章なし >
こくめい,名詞,形容動詞語幹,*,*,*,*,克明,コクメイ,コクメイ,< 章なし >
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,< 章なし >
書か,動詞,自立,*,*,五段・カ行イ音便,未然形,書く,カカ,カカ,< 章なし >
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
日記帳,名詞,固有名詞,一般,*,*,*,日記帳,ニッキチョウ,ニッキチョー,< 章なし >
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,< 章なし >
だけ,助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ,< 章なし >
でも,助詞,副助詞,*,*,*,*,でも,デモ,デモ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
そうした,連体詞,*,*,*,*,*,そうした,ソウシタ,ソーシタ,< 章なし >
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
性質,名詞,一般,*,*,*,*,性質,セイシツ,セイシツ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
十分,名詞,一般,*,*,*,*,十分,ジュウブン,ジューブン,< 章なし >
うかがう,動詞,自立,*,*,五段・ワ行促音便,基本形,うかがう,ウカガウ,ウカガウ,< 章なし >
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
出来,動詞,自立,*,*,一段,連用形,出来る,デキ,デキ,< 章なし >
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
そこ,名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
人生,名詞,一般,*,*,*,*,人生,ジンセイ,ジンセイ,< 章なし >
に対する,助詞,格助詞,連語,*,*,*,に対する,ニタイスル,ニタイスル,< 章なし >
疑い,名詞,一般,*,*,*,*,疑い,ウタガイ,ウタガイ,< 章なし >
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,< 章なし >
とか,助詞,並立助詞,*,*,*,*,とか,トカ,トカ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
信仰,名詞,サ変接続,*,*,*,*,信仰,シンコウ,シンコー,< 章なし >
に関する,助詞,格助詞,連語,*,*,*,に関する,ニカンスル,ニカンスル,< 章なし >
煩悶,名詞,サ変接続,*,*,*,*,煩悶,ハンモン,ハンモン,< 章なし >
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,< 章なし >
とか,助詞,並立助詞,*,*,*,*,とか,トカ,トカ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
年頃,名詞,一般,*,*,*,*,年頃,トシゴロ,トシゴロ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
たれ,動詞,自立,*,*,一段,連用形,たれる,タレ,タレ,< 章なし >
でも,助詞,副助詞,*,*,*,*,でも,デモ,デモ,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
経験,名詞,サ変接続,*,*,*,*,経験,ケイケン,ケイケン,< 章なし >
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,< 章なし >
ところ,名詞,非自立,副詞可能,*,*,*,ところ,トコロ,トコロ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
いわゆる,連体詞,*,*,*,*,*,いわゆる,イワユル,イワユル,< 章なし >
青春,名詞,一般,*,*,*,*,青春,セイシュン,セイシュン,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
悩み,名詞,一般,*,*,*,*,悩み,ナヤミ,ナヤミ,< 章なし >
について,助詞,格助詞,連語,*,*,*,について,ニツイテ,ニツイテ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
幼稚,名詞,形容動詞語幹,*,*,*,*,幼稚,ヨウチ,ヨーチ,< 章なし >
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
あり,動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ,< 章なし >
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,< 章なし >
けれど,助詞,接続助詞,*,*,*,*,けれど,ケレド,ケレド,< 章なし >
如何にも,副詞,一般,*,*,*,*,如何にも,イカニモ,イカニモ,< 章なし >
真摯,名詞,形容動詞語幹,*,*,*,*,真摯,シンシ,シンシ,< 章なし >
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,< 章なし >
文章,名詞,一般,*,*,*,*,文章,ブンショウ,ブンショー,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
書き,動詞,自立,*,*,五段・カ行イ音便,連用形,書く,カキ,カキ,< 章なし >
つづっ,動詞,自立,*,*,五段・ラ行,連用タ接続,つづる,ツヅッ,ツズッ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
ある,動詞,非自立,*,*,五段・ラ行,基本形,ある,アル,アル,< 章なし >
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,< 章なし >
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
自分自身,名詞,固有名詞,一般,*,*,*,自分自身,ジブンジシン,ジブンジシン,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
過去,名詞,副詞可能,*,*,*,*,過去,カコ,カコ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
姿,名詞,一般,*,*,*,*,姿,スガタ,スガタ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
眺める,動詞,自立,*,*,一段,基本形,眺める,ナガメル,ナガメル,< 章なし >
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,< 章なし >
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,< 章なし >
心持,名詞,一般,*,*,*,*,心持,ココロモチ,ココロモチ,< 章なし >
で,助詞,格助詞,一般,*,*,*,で,デ,デ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
一,名詞,数,*,*,*,*,一,イチ,イチ,< 章なし >
枚,名詞,接尾,助数詞,*,*,*,枚,マイ,マイ,< 章なし >
一,名詞,数,*,*,*,*,一,イチ,イチ,< 章なし >
枚,名詞,接尾,助数詞,*,*,*,枚,マイ,マイ,< 章なし >
と,助詞,並立助詞,*,*,*,*,と,ト,ト,< 章なし >
ペイジ,名詞,固有名詞,人名,一般,*,*,ペイジ,ペイジ,ペイジ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
はぐっ,動詞,自立,*,*,五段・ラ行,連用タ接続,はぐる,ハグッ,ハグッ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
行き,動詞,非自立,*,*,五段・カ行促音便,連用形,行く,イキ,イキ,< 章なし >
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
それら,名詞,代名詞,一般,*,*,*,それら,ソレラ,ソレラ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
ペイジ,名詞,固有名詞,一般,*,*,*,PAIGE,ペイジ,ペイジ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
到る,動詞,自立,*,*,五段・ラ行,基本形,到る,イタル,イタル,< 章なし >
ところ,名詞,非自立,副詞可能,*,*,*,ところ,トコロ,トコロ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
そこ,名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
書か,動詞,自立,*,*,五段・カ行イ音便,未然形,書く,カカ,カカ,< 章なし >
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
文章,名詞,一般,*,*,*,*,文章,ブンショウ,ブンショー,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
奥,名詞,一般,*,*,*,*,奥,オク,オク,< 章なし >
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
あの,連体詞,*,*,*,*,*,あの,アノ,アノ,< 章なし >
弟,名詞,一般,*,*,*,*,弟,オトウト,オトート,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
鳩,名詞,一般,*,*,*,*,鳩,ハト,ハト,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,< 章なし >
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,< 章なし >
臆病,名詞,一般,*,*,*,*,臆病,オクビョウ,オクビョー,< 章なし >
らしい,助動詞,*,*,*,形容詞・イ段,基本形,らしい,ラシイ,ラシイ,< 章なし >
目,名詞,一般,*,*,*,*,目,メ,メ,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
じっと,副詞,一般,*,*,*,*,じっと,ジット,ジット,< 章なし >
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
方,名詞,非自立,一般,*,*,*,方,ホウ,ホー,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
見つめ,動詞,自立,*,*,一段,連用形,見つめる,ミツメ,ミツメ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,< 章なし >
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,< 章なし >
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,< 章なし >
