表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
犯人,名詞,一般,*,*,*,*,犯人,ハンニン,ハンニン,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
名声,名詞,一般,*,*,*,*,名声,メイセイ,メイセイ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
ねたむ,動詞,自立,*,*,五段・マ行,基本形,ねたむ,ネタム,ネタム,< 章なし >
同業者,名詞,固有名詞,一般,*,*,*,同業者,ドウギョウシャ,ドーギョーシャ,< 章なし >
かも,助詞,副助詞,*,*,*,*,かも,カモ,カモ,< 章なし >
しれ,動詞,自立,*,*,一段,未然形,しれる,シレ,シレ,< 章なし >
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
闇夜,名詞,一般,*,*,*,*,闇夜,ヤミヨ,ヤミヨ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
道路,名詞,一般,*,*,*,*,道路,ドウロ,ドーロ,< 章なし >
で,助詞,格助詞,一般,*,*,*,で,デ,デ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
行きずり,名詞,一般,*,*,*,*,行きずり,イキズリ,イキズリ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
人,名詞,一般,*,*,*,*,人,ヒト,ヒト,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
鋭い,形容詞,自立,*,*,形容詞・アウオ段,基本形,鋭い,スルドイ,スルドイ,< 章なし >
刃物,名詞,一般,*,*,*,*,刃物,ハモノ,ハモノ,< 章なし >
で,助詞,格助詞,一般,*,*,*,で,デ,デ,< 章なし >
右手首,名詞,固有名詞,一般,*,*,*,右手首,ミギテクビ,ミギテクビ,< 章なし >
関節,名詞,一般,*,*,*,*,関節,カンセツ,カンセツ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
上部,名詞,一般,*,*,*,*,上部,ジョウブ,ジョーブ,< 章なし >
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,< 章なし >
斬り,動詞,自立,*,*,五段・ラ行,連用形,斬る,キリ,キリ,< 章なし >
落とさ,動詞,自立,*,*,五段・サ行,未然形,落とす,オトサ,オトサ,< 章なし >
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
気,名詞,一般,*,*,*,*,気,キ,キ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
失っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,失う,ウシナッ,ウシナッ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,< 章なし >
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
幸い,副詞,助詞類接続,*,*,*,*,幸い,サイワイ,サイワイ,< 章なし >
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
病院,名詞,一般,*,*,*,*,病院,ビョウイン,ビョーイン,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
近く,名詞,副詞可能,*,*,*,*,近く,チカク,チカク,< 章なし >
で,助詞,格助詞,一般,*,*,*,で,デ,デ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
出来事,名詞,一般,*,*,*,*,出来事,デキゴト,デキゴト,< 章なし >
だっ,助動詞,*,*,*,特殊・ダ,連用タ接続,だ,ダッ,ダッ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
ので,助詞,接続助詞,*,*,*,*,ので,ノデ,ノデ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
失神,名詞,サ変接続,*,*,*,*,失神,シッシン,シッシン,< 章なし >
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
まま,名詞,非自立,副詞可能,*,*,*,まま,ママ,ママ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
この,連体詞,*,*,*,*,*,この,コノ,コノ,< 章なし >
病院,名詞,一般,*,*,*,*,病院,ビョウイン,ビョーイン,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
運び,動詞,自立,*,*,五段・バ行,連用形,運ぶ,ハコビ,ハコビ,< 章なし >
こま,動詞,自立,*,*,五段・マ行,未然形,こむ,コマ,コマ,< 章なし >
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
できる,動詞,自立,*,*,一段,基本形,できる,デキル,デキル,< 章なし >
だけ,助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
手当て,名詞,サ変接続,*,*,*,*,手当て,テアテ,テアテ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
「,記号,括弧開,*,*,*,*,「,「,「,< 章なし >
あ,感動詞,*,*,*,*,*,あ,ア,ア,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
君,名詞,代名詞,一般,*,*,*,君,キミ,キミ,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
世話,名詞,サ変接続,*,*,*,*,世話,セワ,セワ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
くれ,動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,< 章なし >
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
ありがとう,感動詞,*,*,*,*,*,ありがとう,アリガトウ,アリガトー,< 章なし >
…,記号,一般,*,*,*,*,…,…,…,< 章なし >
…,記号,一般,*,*,*,*,…,…,…,< 章なし >
酔っぱらっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,酔っぱらう,ヨッパラッ,ヨッパラッ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
ね,助詞,終助詞,*,*,*,*,ね,ネ,ネ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
暗い,形容詞,自立,*,*,形容詞・アウオ段,基本形,暗い,クライ,クライ,< 章なし >
通り,名詞,一般,*,*,*,*,通り,トオリ,トーリ,< 章なし >
で,助詞,格助詞,一般,*,*,*,で,デ,デ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
誰か,名詞,一般,*,*,*,*,誰か,ダレカ,ダレカ,< 章なし >
わから,動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ,< 章なし >
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,< 章なし >
やつ,名詞,代名詞,一般,*,*,*,やつ,ヤツ,ヤツ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
やら,動詞,自立,*,*,五段・ラ行,未然形,やる,ヤラ,ヤラ,< 章なし >
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
…,記号,一般,*,*,*,*,…,…,…,< 章なし >
…,記号,一般,*,*,*,*,…,…,…,< 章なし >
右手,名詞,一般,*,*,*,*,右手,ミギテ,ミギテ,< 章なし >
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,< 章なし >
ね,助詞,終助詞,*,*,*,*,ね,ネ,ネ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
指,名詞,一般,*,*,*,*,指,ユビ,ユビ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
大丈夫,名詞,形容動詞語幹,*,*,*,*,大丈夫,ダイジョウブ,ダイジョーブ,< 章なし >
だろ,助動詞,*,*,*,特殊・ダ,未然形,だ,ダロ,ダロ,< 章なし >
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,< 章なし >
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,< 章なし >
」,記号,括弧閉,*,*,*,*,」,」,」,< 章なし >
「,記号,括弧開,*,*,*,*,「,「,「,< 章なし >
大丈夫だよ,名詞,固有名詞,一般,*,*,*,大丈夫だよ,ダイジョウブダヨ,ダイジョーブダヨ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
腕,名詞,一般,*,*,*,*,腕,ウデ,ウデ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
ちょっと,副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,< 章なし >
やら,動詞,自立,*,*,五段・ラ行,未然形,やる,ヤラ,ヤラ,< 章なし >
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
なに,名詞,代名詞,一般,*,*,*,なに,ナニ,ナニ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
じき,名詞,副詞可能,*,*,*,*,じき,ジキ,ジキ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
治る,動詞,自立,*,*,五段・ラ行,基本形,治る,ナオル,ナオル,< 章なし >
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,< 章なし >
」,記号,括弧閉,*,*,*,*,」,」,」,< 章なし >
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
親友,名詞,一般,*,*,*,*,親友,シンユウ,シンユー,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
落胆,名詞,サ変接続,*,*,*,*,落胆,ラクタン,ラクタン,< 章なし >
さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,< 章なし >
せる,動詞,接尾,*,*,一段,基本形,せる,セル,セル,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
忍び,動詞,自立,*,*,五段・バ行,連用形,忍ぶ,シノビ,シノビ,< 章なし >
ず,助動詞,*,*,*,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
もう少し,副詞,助詞類接続,*,*,*,*,もう少し,モウスコシ,モースコシ,< 章なし >
よく,副詞,一般,*,*,*,*,よく,ヨク,ヨク,< 章なし >
なる,動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,< 章なし >
まで,助詞,副助詞,*,*,*,*,まで,マデ,マデ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
ピアニスト,名詞,一般,*,*,*,*,ピアニスト,ピアニスト,ピアニスト,< 章なし >
として,助詞,格助詞,連語,*,*,*,として,トシテ,トシテ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
生涯,名詞,副詞可能,*,*,*,*,生涯,ショウガイ,ショーガイ,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
終わっ,動詞,自立,*,*,五段・ラ行,連用タ接続,終わる,オワッ,オワッ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
伏せ,動詞,自立,*,*,一段,連用形,伏せる,フセ,フセ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
おこ,動詞,非自立,*,*,五段・カ行イ音便,未然ウ接続,おく,オコ,オコ,< 章なし >
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,< 章なし >
と,助詞,格助詞,引用,*,*,*,と,ト,ト,< 章なし >
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
「,記号,括弧開,*,*,*,*,「,「,「,< 章なし >
指,名詞,一般,*,*,*,*,指,ユビ,ユビ,< 章なし >
も,助詞,係助詞,*,*,*,*,も,モ,モ,< 章なし >
かい,助詞,終助詞,*,*,*,*,かい,カイ,カイ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
指,名詞,一般,*,*,*,*,指,ユビ,ユビ,< 章なし >
も,助詞,係助詞,*,*,*,*,も,モ,モ,< 章なし >
元,名詞,一般,*,*,*,*,元,モト,モト,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
通り,名詞,一般,*,*,*,*,通り,トオリ,トーリ,< 章なし >
動く,動詞,自立,*,*,五段・カ行イ音便,基本形,動く,ウゴク,ウゴク,< 章なし >
かい,名詞,非自立,一般,*,*,*,かい,カイ,カイ,< 章なし >
」,記号,括弧閉,*,*,*,*,」,」,」,< 章なし >
「,記号,括弧開,*,*,*,*,「,「,「,< 章なし >
大丈夫だよ,名詞,固有名詞,一般,*,*,*,大丈夫だよ,ダイジョウブダヨ,ダイジョーブダヨ,< 章なし >
」,記号,括弧閉,*,*,*,*,」,」,」,< 章なし >
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
逃げ出す,動詞,自立,*,*,五段・サ行,基本形,逃げ出す,ニゲダス,ニゲダス,< 章なし >
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,< 章なし >
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
ベッド,名詞,一般,*,*,*,*,ベッド,ベッド,ベッド,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
はなれ,動詞,自立,*,*,一段,連用形,はなれる,ハナレ,ハナレ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
病室,名詞,一般,*,*,*,*,病室,ビョウシツ,ビョーシツ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
出,動詞,自立,*,*,一段,連用形,出る,デ,デ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
付添い,名詞,一般,*,*,*,*,付添い,ツキソイ,ツキソイ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
看護婦,名詞,一般,*,*,*,*,看護婦,カンゴフ,カンゴフ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
も,助詞,係助詞,*,*,*,*,も,モ,モ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
今,名詞,副詞可能,*,*,*,*,今,イマ,イマ,< 章なし >
しばらく,副詞,助詞類接続,*,*,*,*,しばらく,シバラク,シバラク,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
手首,名詞,一般,*,*,*,*,手首,テクビ,テクビ,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
なくなっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なくなる,ナクナッ,ナクナッ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
知らせ,動詞,自立,*,*,一段,未然形,知らせる,シラセ,シラセ,< 章なし >
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,< 章なし >
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,< 章なし >
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
固く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,固い,カタク,カタク,< 章なし >
いいつけ,動詞,自立,*,*,一段,連用形,いいつける,イイツケ,イーツケ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
おい,動詞,非自立,*,*,五段・カ行イ音便,連用タ接続,おく,オイ,オイ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,< 章なし >
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,< 章なし >
二,名詞,数,*,*,*,*,二,ニ,ニ,< 章なし >
時間,名詞,接尾,助数詞,*,*,*,時間,ジカン,ジカン,< 章なし >
ほど,助詞,副助詞,*,*,*,*,ほど,ホド,ホド,< 章なし >
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
病室,名詞,一般,*,*,*,*,病室,ビョウシツ,ビョーシツ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
見舞っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,見舞う,ミマッ,ミマッ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
患者,名詞,一般,*,*,*,*,患者,カンジャ,カンジャ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
やや,副詞,一般,*,*,*,*,やや,ヤヤ,ヤヤ,< 章なし >
元気,名詞,形容動詞語幹,*,*,*,*,元気,ゲンキ,ゲンキ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
とり,動詞,自立,*,*,五段・ラ行,連用形,とる,トリ,トリ,< 章なし >
戻し,動詞,自立,*,*,五段・サ行,連用形,戻す,モドシ,モドシ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
しかし,接続詞,*,*,*,*,*,しかし,シカシ,シカシ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
まだ,副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ,< 章なし >
自分,名詞,一般,*,*,*,*,自分,ジブン,ジブン,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
右手,名詞,一般,*,*,*,*,右手,ミギテ,ミギテ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
あらためる,動詞,自立,*,*,一段,基本形,あらためる,アラタメル,アラタメル,< 章なし >
力,名詞,一般,*,*,*,*,力,チカラ,チカラ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
手首,名詞,一般,*,*,*,*,手首,テクビ,テクビ,< 章なし >
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,< 章なし >
なくなっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なくなる,ナクナッ,ナクナッ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
知ら,動詞,自立,*,*,五段・ラ行,未然形,知る,シラ,シラ,< 章なし >
ない,助動詞,*,*,*,特殊・ナイ,連用デ接続,ない,ナイ,ナイ,< 章なし >
で,助詞,接続助詞,*,*,*,*,で,デ,デ,< 章なし >
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
「,記号,括弧開,*,*,*,*,「,「,「,< 章なし >
痛む,動詞,自立,*,*,五段・マ行,基本形,痛む,イタム,イタム,< 章なし >
かい,名詞,非自立,一般,*,*,*,かい,カイ,カイ,< 章なし >
