表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー
口,名詞,一般,*,*,*,*,口,クチ,クチ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
口,名詞,一般,*,*,*,*,口,クチ,クチ,おばけガニ
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,おばけガニ
ブクブク,名詞,固有名詞,一般,*,*,*,ブクブク,ブクブク,ブクブク,おばけガニ
と,助詞,並立助詞,*,*,*,*,と,ト,ト,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
あわ,名詞,一般,*,*,*,*,あわ,アワ,アワ,おばけガニ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,おばけガニ
ふい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,ふく,フイ,フイ,おばけガニ
て,助詞,接続助詞,*,*,*,*,て,テ,テ,おばけガニ
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,おばけガニ
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,おばけガニ
。,記号,句点,*,*,*,*,。,。,。,おばけガニ
人間,名詞,一般,*,*,*,*,人間,ニンゲン,ニンゲン,おばけガニ
の,助詞,連体化,*,*,*,*,の,ノ,ノ,おばけガニ
十倍,名詞,固有名詞,人名,姓,*,*,十倍,トベ,トベ,おばけガニ
も,助詞,係助詞,*,*,*,*,も,モ,モ,おばけガニ
ある,動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,おばけガニ
カニ,名詞,一般,*,*,*,*,カニ,カニ,カニ,おばけガニ
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,おばけガニ
。,記号,句点,*,*,*,*,。,。,。,おばけガニ
カニ,名詞,一般,*,*,*,*,カニ,カニ,カニ,おばけガニ
の,助詞,連体化,*,*,*,*,の,ノ,ノ,おばけガニ
おばけ,名詞,一般,*,*,*,*,おばけ,オバケ,オバケ,おばけガニ
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,おばけガニ
。,記号,句点,*,*,*,*,。,。,。,おばけガニ
おばけ,名詞,一般,*,*,*,*,おばけ,オバケ,オバケ,おばけガニ
ガニ,名詞,接尾,一般,*,*,*,ガニ,ガニ,ガニ,おばけガニ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
窓,名詞,一般,*,*,*,*,窓,マド,マド,おばけガニ
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
はいろう,名詞,一般,*,*,*,*,肺癆,ハイロウ,ハイロー,おばけガニ
と,助詞,格助詞,一般,*,*,*,と,ト,ト,おばけガニ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,おばけガニ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,おばけガニ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,おばけガニ
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
からだ,名詞,一般,*,*,*,*,からだ,カラダ,カラダ,おばけガニ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,おばけガニ
大きい,形容詞,自立,*,*,形容詞・イ段,基本形,大きい,オオキイ,オーキイ,おばけガニ
ので,助詞,接続助詞,*,*,*,*,ので,ノデ,ノデ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
はいれ,動詞,自立,*,*,一段,連用形,はいれる,ハイレ,ハイレ,おばけガニ
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,おばけガニ
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,おばけガニ
。,記号,句点,*,*,*,*,。,。,。,おばけガニ
それでも,接続詞,*,*,*,*,*,それでも,ソレデモ,ソレデモ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
からだ,名詞,一般,*,*,*,*,からだ,カラダ,カラダ,おばけガニ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,おばけガニ
横,名詞,一般,*,*,*,*,横,ヨコ,ヨコ,おばけガニ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,おばけガニ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,おばけガニ
て,助詞,接続助詞,*,*,*,*,て,テ,テ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
むりにおしいろうとしましたので,名詞,一般,*,*,*,*,*,*,*,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
おしあげ,動詞,自立,*,*,一段,連用形,おしあげる,オシアゲ,オシアゲ,おばけガニ
窓,名詞,一般,*,*,*,*,窓,マド,マド,おばけガニ
の,助詞,連体化,*,*,*,*,の,ノ,ノ,おばけガニ
上,名詞,非自立,副詞可能,*,*,*,上,ウエ,ウエ,おばけガニ
の,助詞,連体化,*,*,*,*,の,ノ,ノ,おばけガニ
ほう,名詞,非自立,一般,*,*,*,ほう,ホウ,ホー,おばけガニ
の,助詞,連体化,*,*,*,*,の,ノ,ノ,おばけガニ
ガラス,名詞,一般,*,*,*,*,ガラス,ガラス,ガラス,おばけガニ
戸,名詞,一般,*,*,*,*,戸,ト,ト,おばけガニ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
おそろしい,形容詞,自立,*,*,形容詞・イ段,基本形,おそろしい,オソロシイ,オソロシイ,おばけガニ
音,名詞,一般,*,*,*,*,音,オト,オト,おばけガニ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,おばけガニ
たて,動詞,自立,*,*,一段,連用形,たてる,タテ,タテ,おばけガニ
て,助詞,接続助詞,*,*,*,*,て,テ,テ,おばけガニ
こわ,動詞,自立,*,*,五段・ワ行促音便,未然形,こう,コワ,コワ,おばけガニ
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
ガラス,名詞,一般,*,*,*,*,ガラス,ガラス,ガラス,おばけガニ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,おばけガニ
こなごな,名詞,形容動詞語幹,*,*,*,*,こなごな,コナゴナ,コナゴナ,おばけガニ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,おばけガニ
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,おばけガニ
て,助詞,接続助詞,*,*,*,*,て,テ,テ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
とびちり,動詞,自立,*,*,五段・ラ行,連用形,とびちる,トビチリ,トビチリ,おばけガニ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,おばけガニ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,おばけガニ
。,記号,句点,*,*,*,*,。,。,。,おばけガニ
二本,名詞,固有名詞,人名,姓,*,*,二本,ニモト,ニモト,おばけガニ
の,助詞,連体化,*,*,*,*,の,ノ,ノ,おばけガニ
大木,名詞,一般,*,*,*,*,大木,タイボク,タイボク,おばけガニ
の,助詞,連体化,*,*,*,*,の,ノ,ノ,おばけガニ
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,おばけガニ
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,おばけガニ
はさみ,名詞,一般,*,*,*,*,はさみ,ハサミ,ハサミ,おばけガニ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
ヌーッと,副詞,一般,*,*,*,*,ヌッと,ヌーット,ヌーット,おばけガニ
こちら,名詞,代名詞,一般,*,*,*,こちら,コチラ,コチラ,おばけガニ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
のび,動詞,自立,*,*,一段,連用形,のびる,ノビ,ノビ,おばけガニ
て,助詞,接続助詞,*,*,*,*,て,テ,テ,おばけガニ
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,おばけガニ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,おばけガニ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,おばけガニ
。,記号,句点,*,*,*,*,。,。,。,おばけガニ
そして,接続詞,*,*,*,*,*,そして,ソシテ,ソシテ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
いま,名詞,副詞可能,*,*,*,*,いま,イマ,イマ,おばけガニ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,おばけガニ
も,助詞,係助詞,*,*,*,*,も,モ,モ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
二,名詞,数,*,*,*,*,二,ニ,ニ,おばけガニ
少年,名詞,一般,*,*,*,*,少年,ショウネン,ショーネン,おばけガニ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,おばけガニ
はさも,動詞,自立,*,*,五段・マ行,未然ウ接続,はさむ,ハサモ,ハサモ,おばけガニ
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,おばけガニ
と,助詞,格助詞,一般,*,*,*,と,ト,ト,おばけガニ
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,おばけガニ
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,おばけガニ
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,おばけガニ
。,記号,句点,*,*,*,*,。,。,。,おばけガニ
フットボール,名詞,一般,*,*,*,*,フットボール,フットボール,フットボール,おばけガニ
の,助詞,連体化,*,*,*,*,の,ノ,ノ,おばけガニ
たま,名詞,一般,*,*,*,*,たま,タマ,タマ,おばけガニ
の,助詞,連体化,*,*,*,*,の,ノ,ノ,おばけガニ
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,おばけガニ
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
とびだし,動詞,自立,*,*,五段・サ行,連用形,とびだす,トビダシ,トビダシ,おばけガニ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,おばけガニ
目玉,名詞,一般,*,*,*,*,目玉,メダマ,メダマ,おばけガニ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
じっと,副詞,一般,*,*,*,*,じっと,ジット,ジット,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
こちら,名詞,代名詞,一般,*,*,*,こちら,コチラ,コチラ,おばけガニ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,おばけガニ
にらみつけ,動詞,自立,*,*,一段,連用形,にらみつける,ニラミツケ,ニラミツケ,おばけガニ
て,助詞,接続助詞,*,*,*,*,て,テ,テ,おばけガニ
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,おばけガニ
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,おばけガニ
。,記号,句点,*,*,*,*,。,。,。,おばけガニ
「,記号,括弧開,*,*,*,*,「,「,「,おばけガニ
ワーッ,感動詞,*,*,*,*,*,ワーッ,ワーッ,ワーッ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
たすけ,動詞,自立,*,*,一段,連用形,たすける,タスケ,タスケ,おばけガニ
て,助詞,接続助詞,*,*,*,*,て,テ,テ,おばけガニ
くれ,動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ,おばけガニ
え,フィラー,*,*,*,*,*,え,エ,エ,おばけガニ
…,記号,一般,*,*,*,*,…,…,…,おばけガニ
…。,名詞,固有名詞,人名,一般,*,*,…。,サイレンス,サイレンス,おばけガニ
」,記号,括弧閉,*,*,*,*,」,」,」,おばけガニ
二,名詞,数,*,*,*,*,二,ニ,ニ,おばけガニ
少年,名詞,一般,*,*,*,*,少年,ショウネン,ショーネン,おばけガニ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
悲鳴,名詞,一般,*,*,*,*,悲鳴,ヒメイ,ヒメイ,おばけガニ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,おばけガニ
あげ,動詞,自立,*,*,一段,連用形,あげる,アゲ,アゲ,おばけガニ
て,助詞,接続助詞,*,*,*,*,て,テ,テ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
廊下,名詞,一般,*,*,*,*,廊下,ロウカ,ローカ,おばけガニ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,おばけガニ
とびだし,動詞,自立,*,*,五段・サ行,連用形,とびだす,トビダシ,トビダシ,おばけガニ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,おばけガニ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,おばけガニ
。,記号,句点,*,*,*,*,。,。,。,おばけガニ
そして,接続詞,*,*,*,*,*,そして,ソシテ,ソシテ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
もと,名詞,一般,*,*,*,*,もと,モト,モト,おばけガニ
の,助詞,連体化,*,*,*,*,の,ノ,ノ,おばけガニ
部屋,名詞,一般,*,*,*,*,部屋,ヘヤ,ヘヤ,おばけガニ
の,助詞,連体化,*,*,*,*,の,ノ,ノ,おばけガニ
ほう,名詞,非自立,一般,*,*,*,ほう,ホウ,ホー,おばけガニ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
五,名詞,数,*,*,*,*,五,ゴ,ゴ,おばけガニ
―,記号,一般,*,*,*,*,―,―,―,おばけガニ
六,名詞,数,*,*,*,*,六,ロク,ロク,おばけガニ
歩,名詞,接尾,助数詞,*,*,*,歩,ホ,ホ,おばけガニ
かけだし,動詞,自立,*,*,五段・サ行,連用形,かけだす,カケダシ,カケダシ,おばけガニ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,おばけガニ
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,おばけガニ
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,おばけガニ
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
ふと,副詞,一般,*,*,*,*,ふと,フト,フト,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
むこう,名詞,形容動詞語幹,*,*,*,*,無効,ムコウ,ムコー,おばけガニ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,おばけガニ
見る,動詞,自立,*,*,一段,基本形,見る,ミル,ミル,おばけガニ
と,助詞,接続助詞,*,*,*,*,と,ト,ト,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
思わず,副詞,助詞類接続,*,*,*,*,思わず,オモワズ,オモワズ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
棒立ち,名詞,一般,*,*,*,*,棒立ち,ボウダチ,ボーダチ,おばけガニ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,おばけガニ
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,おばけガニ
て,助詞,接続助詞,*,*,*,*,て,テ,テ,おばけガニ
しまい,動詞,非自立,*,*,五段・ワ行促音便,連用形,しまう,シマイ,シマイ,おばけガニ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,おばけガニ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,おばけガニ
