表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー
前,名詞,副詞可能,*,*,*,*,前,マエ,マエ,< 章なし >
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,< 章なし >
こちら,名詞,代名詞,一般,*,*,*,こちら,コチラ,コチラ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
来,動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
毎日,名詞,固有名詞,組織,*,*,*,毎日,マイニチ,マイニチ,< 章なし >
狩猟,名詞,サ変接続,*,*,*,*,狩猟,シュリョウ,シュリョー,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
日,名詞,一般,*,*,*,*,日,ヒ,ヒ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
暮し,動詞,自立,*,*,五段・サ行,連用形,暮す,クラシ,クラシ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,< 章なし >
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
二人,名詞,一般,*,*,*,*,二人,フタリ,フタリ,< 章なし >
だけ,助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ,< 章なし >
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
面白く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,面白い,オモシロク,オモシロク,< 章なし >
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,< 章なし >
から,助詞,接続助詞,*,*,*,*,から,カラ,カラ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
暇,名詞,一般,*,*,*,*,暇,ヒマ,ヒマ,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
あれ,動詞,自立,*,*,五段・ラ行,仮定形,ある,アレ,アレ,< 章なし >
ば,助詞,接続助詞,*,*,*,*,ば,バ,バ,< 章なし >
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
も,助詞,係助詞,*,*,*,*,も,モ,モ,< 章なし >
遊び,名詞,一般,*,*,*,*,遊び,アソビ,アソビ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
来,動詞,自立,*,*,カ変・来ル,未然形,来る,コ,コ,< 章なし >
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,< 章なし >
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,< 章なし >
文面,名詞,一般,*,*,*,*,文面,ブンメン,ブンメン,< 章なし >
だっ,助動詞,*,*,*,特殊・ダ,連用タ接続,だ,ダッ,ダッ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
封筒,名詞,一般,*,*,*,*,封筒,フウトウ,フートー,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
ホテル,名詞,一般,*,*,*,*,ホテル,ホテル,ホテル,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,< 章なし >
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
Ａ,記号,アルファベット,*,*,*,*,Ａ,エイ,エイ,< 章なし >
山麓,名詞,一般,*,*,*,*,山麓,サンロク,サンロク,< 章なし >
Ｓ,記号,アルファベット,*,*,*,*,Ｓ,エス,エス,< 章なし >
ホテル,名詞,一般,*,*,*,*,ホテル,ホテル,ホテル,< 章なし >
と,助詞,並立助詞,*,*,*,*,と,ト,ト,< 章なし >
名前,名詞,一般,*,*,*,*,名前,ナマエ,ナマエ,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
刷っ,動詞,自立,*,*,五段・ラ行,連用タ接続,刷る,スッ,スッ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
あっ,動詞,非自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
永い,形容詞,自立,*,*,形容詞・アウオ段,基本形,永い,ナガイ,ナガイ,< 章なし >
冬休み,名詞,一般,*,*,*,*,冬休み,フユヤスミ,フユヤスミ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
どうして,副詞,一般,*,*,*,*,どうして,ドウシテ,ドーシテ,< 章なし >
暮そ,動詞,自立,*,*,五段・サ行,未然ウ接続,暮す,クラソ,クラソ,< 章なし >
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,< 章なし >
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,< 章なし >
と,助詞,格助詞,引用,*,*,*,と,ト,ト,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
物憂い,形容詞,自立,*,*,形容詞・アウオ段,基本形,物憂い,モノウイ,モノウイ,< 章なし >
毎日,名詞,副詞可能,*,*,*,*,毎日,マイニチ,マイニチ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
ホトホト,副詞,一般,*,*,*,*,ホトホト,ホトホト,ホトホト,< 章なし >
持て余し,動詞,自立,*,*,五段・サ行,連用形,持て余す,モテアマシ,モテアマシ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
折,名詞,非自立,一般,*,*,*,折,オリ,オリ,< 章なし >
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,< 章なし >
ので,助詞,接続助詞,*,*,*,*,ので,ノデ,ノデ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,< 章なし >
招待,名詞,サ変接続,*,*,*,*,招待,ショウタイ,ショータイ,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
とても,副詞,助詞類接続,*,*,*,*,とても,トテモ,トテモ,< 章なし >
嬉しく,形容詞,自立,*,*,形容詞・イ段,連用テ接続,嬉しい,ウレシク,ウレシク,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
渡りに船,名詞,固有名詞,一般,*,*,*,渡りに船,ワタリニフネ,ワタリニフネ,< 章なし >
で,助詞,格助詞,一般,*,*,*,で,デ,デ,< 章なし >
早速,副詞,助詞類接続,*,*,*,*,早速,サッソク,サッソク,< 章なし >
招き,名詞,一般,*,*,*,*,招き,マネキ,マネキ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
応ずる,動詞,自立,*,*,サ変・−ズル,基本形,応ずる,オウズル,オーズル,< 章なし >
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
林,名詞,一般,*,*,*,*,林,ハヤシ,ハヤシ,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
日頃,名詞,副詞可能,*,*,*,*,日頃,ヒゴロ,ヒゴロ,< 章なし >
仲,名詞,一般,*,*,*,*,仲,ナカ,ナカ,< 章なし >
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,< 章なし >
悪い,形容詞,自立,*,*,形容詞・アウオ段,基本形,悪い,ワルイ,ワルイ,< 章なし >
義弟,名詞,一般,*,*,*,*,義弟,ギテイ,ギテイ,< 章なし >
と,助詞,格助詞,一般,*,*,*,と,ト,ト,< 章なし >
一緒,名詞,サ変接続,*,*,*,*,一緒,イッショ,イッショ,< 章なし >
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,< 章なし >
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,< 章なし >
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
一寸,副詞,一般,*,*,*,*,一寸,チョット,チョット,< 章なし >
気がかり,名詞,形容動詞語幹,*,*,*,*,気がかり,キガカリ,キガカリ,< 章なし >
だっ,助動詞,*,*,*,特殊・ダ,連用タ接続,だ,ダッ,ダッ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
兎も角,副詞,一般,*,*,*,*,兎も角,トモカク,トモカク,< 章なし >
橘,名詞,一般,*,*,*,*,橘,タチバナ,タチバナ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
誘っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,誘う,サソッ,サソッ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
二人,名詞,一般,*,*,*,*,二人,フタリ,フタリ,< 章なし >
で,助詞,格助詞,一般,*,*,*,で,デ,デ,< 章なし >
出掛ける,動詞,自立,*,*,一段,基本形,出掛ける,デカケル,デカケル,< 章なし >
事,名詞,非自立,一般,*,*,*,事,コト,コト,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
何,名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,< 章なし >
で,助詞,格助詞,一般,*,*,*,で,デ,デ,< 章なし >
も,助詞,係助詞,*,*,*,*,も,モ,モ,< 章なし >
前,名詞,副詞可能,*,*,*,*,前,マエ,マエ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
日,名詞,非自立,副詞可能,*,*,*,日,ヒ,ヒ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
雨,名詞,一般,*,*,*,*,雨,アメ,アメ,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
名残,名詞,一般,*,*,*,*,名残,ナゴリ,ナゴリ,< 章なし >
なく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,ない,ナク,ナク,< 章なし >
霽,名詞,一般,*,*,*,*,*,*,*,< 章なし >
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
十二月,名詞,副詞可能,*,*,*,*,十二月,ジュウニガツ,ジューニガツ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
小春日和,名詞,一般,*,*,*,*,小春日和,コハルビヨリ,コハルビヨリ,< 章なし >
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,< 章なし >
暖かい,形容詞,自立,*,*,形容詞・アウオ段,基本形,暖かい,アタタカイ,アタタカイ,< 章なし >
日,名詞,非自立,副詞可能,*,*,*,日,ヒ,ヒ,< 章なし >
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,< 章なし >
あっ,助動詞,*,*,*,五段・ラ行アル,連用タ接続,ある,アッ,アッ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
別,名詞,一般,*,*,*,*,別,ベツ,ベツ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
身,名詞,一般,*,*,*,*,身,ミ,ミ,< 章なし >
仕度,名詞,サ変接続,*,*,*,*,仕度,シタク,シタク,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
必要,名詞,形容動詞語幹,*,*,*,*,必要,ヒツヨウ,ヒツヨー,< 章なし >
も,助詞,係助詞,*,*,*,*,も,モ,モ,< 章なし >
ない,形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,< 章なし >
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,< 章なし >
等,名詞,接尾,一般,*,*,*,等,トウ,トー,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
旅行,名詞,サ変接続,*,*,*,*,旅行,リョコウ,リョコー,< 章なし >
と,助詞,並立助詞,*,*,*,*,と,ト,ト,< 章なし >
いって,名詞,一般,*,*,*,*,一手,イッテ,イッテ,< 章なし >
も,助詞,係助詞,*,*,*,*,も,モ,モ,< 章なし >
至極,副詞,一般,*,*,*,*,至極,シゴク,シゴク,< 章なし >
簡単,名詞,形容動詞語幹,*,*,*,*,簡単,カンタン,カンタン,< 章なし >
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
身柄,名詞,一般,*,*,*,*,身柄,ミガラ,ミガラ,< 章なし >
一つ,名詞,一般,*,*,*,*,一つ,ヒトツ,ヒトツ,< 章なし >
で,助詞,格助詞,一般,*,*,*,で,デ,デ,< 章なし >
列車,名詞,一般,*,*,*,*,列車,レッシャ,レッシャ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
乗込め,動詞,自立,*,*,五段・マ行,仮定形,乗込む,ノリコメ,ノリコメ,< 章なし >
ば,助詞,接続助詞,*,*,*,*,ば,バ,バ,< 章なし >
よかっ,形容詞,非自立,*,*,形容詞・アウオ段,連用タ接続,よい,ヨカッ,ヨカッ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
この,連体詞,*,*,*,*,*,この,コノ,コノ,< 章なし >
日,名詞,非自立,副詞可能,*,*,*,日,ヒ,ヒ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
橘,名詞,一般,*,*,*,*,橘,タチバナ,タチバナ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
これ,名詞,代名詞,一般,*,*,*,これ,コレ,コレ,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
好み,名詞,一般,*,*,*,*,好み,コノミ,コノミ,< 章なし >
らしかっ,助動詞,*,*,*,形容詞・イ段,連用タ接続,らしい,ラシカッ,ラシカッ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
制服,名詞,一般,*,*,*,*,制服,セイフク,セイフク,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
上,名詞,非自立,副詞可能,*,*,*,上,ウエ,ウエ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
インバネス,名詞,一般,*,*,*,*,インバネス,インバネス,インバネス,< 章なし >
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,< 章なし >
変,名詞,形容動詞語幹,*,*,*,*,変,ヘン,ヘン,< 章なし >
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,< 章なし >
格好,名詞,一般,*,*,*,*,格好,カッコウ,カッコー,< 章なし >
で,助詞,格助詞,一般,*,*,*,で,デ,デ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
車,名詞,一般,*,*,*,*,車,クルマ,クルマ,< 章なし >
室,名詞,接尾,一般,*,*,*,室,シツ,シツ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
隅,名詞,一般,*,*,*,*,隅,スミ,スミ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
深々,副詞,助詞類接続,*,*,*,*,深々,フカブカ,フカブカ,< 章なし >
と,助詞,副詞化,*,*,*,*,と,ト,ト,< 章なし >
身,名詞,一般,*,*,*,*,身,ミ,ミ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
沈め,動詞,自立,*,*,一段,連用形,沈める,シズメ,シズメ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
絶えず,副詞,一般,*,*,*,*,絶えず,タエズ,タエズ,< 章なし >
ポオ,名詞,一般,*,*,*,*,*,*,*,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
レーヴン,名詞,一般,*,*,*,*,*,*,*,< 章なし >
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,< 章なし >
何,名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,< 章なし >
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
口誦,名詞,サ変接続,*,*,*,*,口誦,コウショウ,コーショー,< 章なし >
ん,名詞,非自立,一般,*,*,*,ん,ン,ン,< 章なし >
で,助詞,格助詞,一般,*,*,*,で,デ,デ,< 章なし >
い,動詞,自立,*,*,一段,連用形,いる,イ,イ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
そう,副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,< 章なし >
やっ,動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
インバネス,名詞,一般,*,*,*,*,インバネス,インバネス,インバネス,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
片,接頭詞,名詞接続,*,*,*,*,片,カタ,カタ,< 章なし >
袖,名詞,一般,*,*,*,*,袖,ソデ,ソデ,< 章なし >
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,< 章なし >
突出,名詞,サ変接続,*,*,*,*,突出,トッシュツ,トッシュツ,< 章なし >
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
肘,名詞,一般,*,*,*,*,肘,ヒジ,ヒジ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
窓,名詞,一般,*,*,*,*,窓,マド,マド,< 章なし >
枠,名詞,接尾,一般,*,*,*,枠,ワク,ワク,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
乗せ,動詞,自立,*,*,一段,連用形,乗せる,ノセ,ノセ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
移り,名詞,一般,*,*,*,*,移り,ウツリ,ウツリ,< 章なし >
行く,動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,< 章なし >
窓,名詞,一般,*,*,*,*,窓,マド,マド,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
外,名詞,一般,*,*,*,*,外,ソト,ソト,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
景色,名詞,一般,*,*,*,*,景色,ケシキ,ケシキ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
うっとり,副詞,助詞類接続,*,*,*,*,うっとり,ウットリ,ウットリ,< 章なし >
と,助詞,副詞化,*,*,*,*,と,ト,ト,< 章なし >
眺め,動詞,自立,*,*,一段,連用形,眺める,ナガメ,ナガメ,< 章なし >
乍,名詞,固有名詞,人名,姓,*,*,乍,ナガラ,ナガラ,< 章なし >
ら,名詞,接尾,一般,*,*,*,ら,ラ,ラ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
物凄い,形容詞,自立,*,*,形容詞・アウオ段,基本形,物凄い,モノスゴイ,モノスゴイ,< 章なし >
怪,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,怪い,アヤ,アヤ,< 章なし >
鳥の詩,名詞,固有名詞,一般,*,*,*,鳥の詩,トリノウタ,トリノウタ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
口誦,名詞,サ変接続,*,*,*,*,口誦,コウショウ,コーショー,< 章なし >
んで,助詞,接続助詞,*,*,*,*,んで,ンデ,ンデ,< 章なし >
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,< 章なし >
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
様子,名詞,一般,*,*,*,*,様子,ヨウス,ヨース,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
何かしら,名詞,副詞可能,*,*,*,*,何かしら,ナニカシラ,ナニカシラ,< 章なし >
ひどく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,ひどい,ヒドク,ヒドク,< 章なし >
神秘的,名詞,固有名詞,一般,*,*,*,神秘的,シンピテキ,シンピテキ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
見え,動詞,自立,*,*,一段,連用形,見える,ミエ,ミエ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,< 章なし >
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
三,名詞,数,*,*,*,*,三,サン,サン,< 章なし >
時間,名詞,接尾,助数詞,*,*,*,時間,ジカン,ジカン,< 章なし >
ばかり,助詞,副助詞,*,*,*,*,ばかり,バカリ,バカリ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
後,名詞,非自立,副詞可能,*,*,*,後,ノチ,ノチ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
汽車,名詞,一般,*,*,*,*,汽車,キシャ,キシャ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
Ａ,記号,アルファベット,*,*,*,*,Ａ,エイ,エイ,< 章なし >
山麓,名詞,一般,*,*,*,*,山麓,サンロク,サンロク,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
停車場,名詞,一般,*,*,*,*,停車場,テイシャジョウ,テイシャジョー,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
着い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,着く,ツイ,ツイ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
何,名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
前触れ,名詞,サ変接続,*,*,*,*,前触れ,マエブレ,マエブレ,< 章なし >
も,助詞,係助詞,*,*,*,*,も,モ,モ,< 章なし >
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,< 章なし >
て,動詞,非自立,*,*,一段,未然形,てる,テ,テ,< 章なし >
なかっ,助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカッ,ナカッ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
