表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
、,記号,読点,*,*,*,*,、,、,、,一,0,1
丁度,副詞,一般,*,*,*,*,丁度,チョウド,チョード,一,0,1
緑色,名詞,一般,*,*,*,*,緑色,リョクショク,リョクショク,一,0,1
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一,0,1
饅頭,名詞,一般,*,*,*,*,饅頭,マンジュウ,マンジュー,一,0,1
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,一,0,1
ふせ,動詞,自立,*,*,一段,連用形,ふせる,フセ,フセ,一,0,1
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,一,0,1
様,名詞,非自立,助動詞語幹,*,*,*,様,ヨウ,ヨー,一,0,1
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,一,0,1
、,記号,読点,*,*,*,*,、,、,、,一,0,1
直径,名詞,一般,*,*,*,*,直径,チョッケイ,チョッケイ,一,0,1
二里,名詞,固有名詞,地域,一般,*,*,二里,ニリ,ニリ,一,0,1
足らず,名詞,接尾,一般,*,*,*,足らず,タラズ,タラズ,一,0,1
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一,0,1
小島,名詞,固有名詞,人名,姓,*,*,小島,コジマ,コジマ,一,0,1
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,一,0,1
浮ん,動詞,自立,*,*,五段・バ行,連用タ接続,浮ぶ,ウカン,ウカン,一,0,1
で,助詞,接続助詞,*,*,*,*,で,デ,デ,一,0,1
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,一,0,1
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,一,0,1
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,一,0,1
。,記号,句点,*,*,*,*,。,。,。,一,0,1
今,名詞,副詞可能,*,*,*,*,今,イマ,イマ,一,0,2
で,助詞,格助詞,一般,*,*,*,で,デ,デ,一,0,2
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,一,0,2
無人島,名詞,一般,*,*,*,*,無人島,ムジントウ,ムジントー,一,0,2
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一,0,2
も,助詞,係助詞,*,*,*,*,も,モ,モ,一,0,2
等しく,形容詞,自立,*,*,形容詞・イ段,連用テ接続,等しい,ヒトシク,ヒトシク,一,0,2
、,記号,読点,*,*,*,*,、,、,、,一,0,2
附近,名詞,一般,*,*,*,*,附近,フキン,フキン,一,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一,0,2
漁師,名詞,一般,*,*,*,*,漁師,リョウシ,リョーシ,一,0,2
共,名詞,接尾,一般,*,*,*,共,ドモ,ドモ,一,0,2
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,一,0,2
時々,副詞,一般,*,*,*,*,時々,トキドキ,トキドキ,一,0,2
気まぐれ,名詞,形容動詞語幹,*,*,*,*,気まぐれ,キマグレ,キマグレ,一,0,2
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,一,0,2
上陸,名詞,サ変接続,*,*,*,*,上陸,ジョウリク,ジョーリク,一,0,2
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,一,0,2
て,助詞,接続助詞,*,*,*,*,て,テ,テ,一,0,2
見る,動詞,自立,*,*,一段,基本形,見る,ミル,ミル,一,0,2
位,名詞,副詞可能,*,*,*,*,位,クライ,クライ,一,0,2
で,助詞,格助詞,一般,*,*,*,で,デ,デ,一,0,2
、,記号,読点,*,*,*,*,、,、,、,一,0,2
殆ど,副詞,一般,*,*,*,*,殆ど,ホトンド,ホトンド,一,0,2
顧,名詞,固有名詞,人名,姓,*,*,顧,グ,グ,一,0,2
る,助動詞,*,*,*,文語・リ,体言接続,り,ル,ル,一,0,2
者,名詞,非自立,一般,*,*,*,者,モノ,モノ,一,0,2
も,助詞,係助詞,*,*,*,*,も,モ,モ,一,0,2
あり,動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ,一,0,2
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,一,0,2
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,一,0,2
。,記号,句点,*,*,*,*,。,。,。,一,0,2
殊に,副詞,一般,*,*,*,*,殊に,コトニ,コトニ,一,0,3
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,一,0,3
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,一,0,3
、,記号,読点,*,*,*,*,、,、,、,一,0,3
ある,連体詞,*,*,*,*,*,ある,アル,アル,一,0,3
岬,名詞,一般,*,*,*,*,岬,ミサキ,ミサキ,一,0,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一,0,3
突端,名詞,一般,*,*,*,*,突端,トッタン,トッタン,一,0,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一,0,3
荒海,名詞,一般,*,*,*,*,荒海,アラウミ,アラウミ,一,0,3
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一,0,3
孤立,名詞,サ変接続,*,*,*,*,孤立,コリツ,コリツ,一,0,3
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,一,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,一,0,3
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,一,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,一,0,3
、,記号,読点,*,*,*,*,、,、,、,一,0,3
余程,副詞,一般,*,*,*,*,余程,ヨホド,ヨホド,一,0,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一,0,3
凪,名詞,一般,*,*,*,*,凪,ナギ,ナギ,一,0,3
で,助詞,格助詞,一般,*,*,*,で,デ,デ,一,0,3
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,一,0,3
も,助詞,係助詞,*,*,*,*,も,モ,モ,一,0,3
なけれ,助動詞,*,*,*,特殊・ナイ,仮定形,ない,ナケレ,ナケレ,一,0,3
ば,助詞,接続助詞,*,*,*,*,ば,バ,バ,一,0,3
、,記号,読点,*,*,*,*,、,、,、,一,0,3
小さな,連体詞,*,*,*,*,*,小さな,チイサナ,チーサナ,一,0,3
漁船,名詞,一般,*,*,*,*,漁船,ギョセン,ギョセン,一,0,3
など,助詞,副助詞,*,*,*,*,など,ナド,ナド,一,0,3
で,助詞,格助詞,一般,*,*,*,で,デ,デ,一,0,3
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,一,0,3
第一,副詞,一般,*,*,*,*,第一,ダイイチ,ダイイチ,一,0,3
近づく,動詞,自立,*,*,五段・カ行イ音便,基本形,近づく,チカヅク,チカズク,一,0,3
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,一,0,3
も,助詞,係助詞,*,*,*,*,も,モ,モ,一,0,3
危険,名詞,形容動詞語幹,*,*,*,*,危険,キケン,キケン,一,0,3
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,一,0,3
し,助詞,接続助詞,*,*,*,*,し,シ,シ,一,0,3
、,記号,読点,*,*,*,*,、,、,、,一,0,3
又,接続詞,*,*,*,*,*,又,マタ,マタ,一,0,3
危険,名詞,形容動詞語幹,*,*,*,*,危険,キケン,キケン,一,0,3
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,一,0,3
冒し,動詞,自立,*,*,五段・サ行,連用形,冒す,オカシ,オカシ,一,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,一,0,3
まで,助詞,副助詞,*,*,*,*,まで,マデ,マデ,一,0,3
近づく,動詞,自立,*,*,五段・カ行イ音便,基本形,近づく,チカヅク,チカズク,一,0,3
程,名詞,非自立,一般,*,*,*,程,ホド,ホド,一,0,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一,0,3
場所,名詞,一般,*,*,*,*,場所,バショ,バショ,一,0,3
で,助詞,格助詞,一般,*,*,*,で,デ,デ,一,0,3
も,助詞,係助詞,*,*,*,*,も,モ,モ,一,0,3
ない,形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,一,0,3
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,一,0,3
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,一,0,3
。,記号,句点,*,*,*,*,。,。,。,一,0,3
所,名詞,接尾,一般,*,*,*,所,ショ,ショ,一,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一,0,4
人,名詞,一般,*,*,*,*,人,ヒト,ヒト,一,0,4
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,一,0,4
俗に,副詞,一般,*,*,*,*,俗に,ゾクニ,ゾクニ,一,0,4
沖の島,名詞,固有名詞,地域,一般,*,*,沖の島,オキノシマ,オキノシマ,一,0,4
と,助詞,格助詞,一般,*,*,*,と,ト,ト,一,0,4
呼ん,動詞,自立,*,*,五段・バ行,連用タ接続,呼ぶ,ヨン,ヨン,一,0,4
で,助詞,接続助詞,*,*,*,*,で,デ,デ,一,0,4
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,一,0,4
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,一,0,4
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,一,0,4
、,記号,読点,*,*,*,*,、,、,、,一,0,4
いつ,名詞,代名詞,一般,*,*,*,いつ,イツ,イツ,一,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一,0,4
頃,名詞,非自立,副詞可能,*,*,*,頃,コロ,コロ,一,0,4
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,一,0,4
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,一,0,4
、,記号,読点,*,*,*,*,、,、,、,一,0,4
島,名詞,一般,*,*,*,*,島,シマ,シマ,一,0,4
全体,名詞,副詞可能,*,*,*,*,全体,ゼンタイ,ゼンタイ,一,0,4
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,一,0,4
、,記号,読点,*,*,*,*,、,、,、,一,0,4
Ｍ,記号,アルファベット,*,*,*,*,Ｍ,エム,エム,一,0,4
県,名詞,一般,*,*,*,*,県,ケン,ケン,一,0,4
随一,名詞,一般,*,*,*,*,随一,ズイイチ,ズイイチ,一,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一,0,4
富豪,名詞,一般,*,*,*,*,富豪,フゴウ,フゴー,一,0,4
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,一,0,4
ある,助動詞,*,*,*,五段・ラ行アル,基本形,ある,アル,アル,一,0,4
Ｔ,記号,アルファベット,*,*,*,*,Ｔ,ティー,ティー,一,0,4
市,名詞,一般,*,*,*,*,市,シ,シ,一,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一,0,4
菰田,名詞,固有名詞,地域,一般,*,*,菰田,コモダ,コモダ,一,0,4
家,名詞,接尾,一般,*,*,*,家,カ,カ,一,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一,0,4
所有,名詞,サ変接続,*,*,*,*,所有,ショユウ,ショユー,一,0,4
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一,0,4
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,一,0,4
て,助詞,接続助詞,*,*,*,*,て,テ,テ,一,0,4
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,一,0,4
て,助詞,接続助詞,*,*,*,*,て,テ,テ,一,0,4
、,記号,読点,*,*,*,*,、,、,、,一,0,4
以前,名詞,副詞可能,*,*,*,*,以前,イゼン,イゼン,一,0,4
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,一,0,4
同家,名詞,一般,*,*,*,*,同家,ドウケ,ドーケ,一,0,4
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一,0,4
属する,動詞,自立,*,*,サ変・−スル,基本形,属する,ゾクスル,ゾクスル,一,0,4
漁師,名詞,一般,*,*,*,*,漁師,リョウシ,リョーシ,一,0,4
達,名詞,接尾,一般,*,*,*,達,タチ,タチ,一,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一,0,4
内,名詞,非自立,副詞可能,*,*,*,内,ウチ,ウチ,一,0,4
、,記号,読点,*,*,*,*,、,、,、,一,0,4
物好き,名詞,形容動詞語幹,*,*,*,*,物好き,モノズキ,モノズキ,一,0,4
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,一,0,4
連中,名詞,一般,*,*,*,*,連中,レンチュウ,レンチュー,一,0,4
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,一,0,4
小屋,名詞,一般,*,*,*,*,小屋,コヤ,コヤ,一,0,4
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,一,0,4
建て,動詞,自立,*,*,一段,連用形,建てる,タテ,タテ,一,0,4
て,助詞,接続助詞,*,*,*,*,て,テ,テ,一,0,4
住まっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,住まう,スマッ,スマッ,一,0,4
たり,助詞,並立助詞,*,*,*,*,たり,タリ,タリ,一,0,4
、,記号,読点,*,*,*,*,、,、,、,一,0,4
網干,名詞,固有名詞,人名,姓,*,*,網干,アボシ,アボシ,一,0,4
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,一,0,4
場,名詞,接尾,一般,*,*,*,場,ジョウ,ジョー,一,0,4
、,記号,読点,*,*,*,*,、,、,、,一,0,4
物置き,名詞,固有名詞,一般,*,*,*,物置き,モノオキキ,モノーキキ,一,0,4
など,助詞,副助詞,*,*,*,*,など,ナド,ナド,一,0,4
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一,0,4
使っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,使う,ツカッ,ツカッ,一,0,4
て,助詞,接続助詞,*,*,*,*,て,テ,テ,一,0,4
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,一,0,4
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,一,0,4
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,一,0,4
も,助詞,係助詞,*,*,*,*,も,モ,モ,一,0,4
ある,動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,一,0,4
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,一,0,4
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,一,0,4
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,一,0,4
、,記号,読点,*,*,*,*,、,、,、,一,0,4
数年,名詞,固有名詞,一般,*,*,*,数年,スウネン,スーネン,一,0,4
以前,名詞,副詞可能,*,*,*,*,以前,イゼン,イゼン,一,0,4
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,一,0,4
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,一,0,4
すっかり,副詞,一般,*,*,*,*,すっかり,スッカリ,スッカリ,一,0,4
、,記号,読点,*,*,*,*,、,、,、,一,0,4
取払わ,動詞,自立,*,*,五段・ワ行促音便,未然形,取払う,トリハラワ,トリハラワ,一,0,4
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,一,0,4
、,記号,読点,*,*,*,*,、,、,、,一,0,4
俄,名詞,形容動詞語幹,*,*,*,*,俄,ニワカ,ニワカ,一,0,4
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,一,0,4
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,一,0,4
島,名詞,一般,*,*,*,*,島,シマ,シマ,一,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一,0,4
上,名詞,非自立,副詞可能,*,*,*,上,ウエ,ウエ,一,0,4
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一,0,4
不思議,名詞,形容動詞語幹,*,*,*,*,不思議,フシギ,フシギ,一,0,4
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,一,0,4
作業,名詞,サ変接続,*,*,*,*,作業,サギョウ,サギョー,一,0,4
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,一,0,4
始,名詞,固有名詞,人名,名,*,*,始,ハジメ,ハジメ,一,0,4
っ,動詞,非自立,*,*,五段・カ行促音便,連用タ接続,く,ッ,ッ,一,0,4
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,一,0,4
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,一,0,4
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,一,0,4
。,記号,句点,*,*,*,*,。,。,。,一,0,4
何,名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,一,0,5
十人,名詞,固有名詞,地域,一般,*,*,十人,ジュウニン,ジューニン,一,0,5
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,一,0,5
人夫,名詞,一般,*,*,*,*,人夫,ニンプ,ニンプ,一,0,5
土工,名詞,一般,*,*,*,*,土工,ドコウ,ドコー,一,0,5
或は,接続詞,*,*,*,*,*,或は,アルイハ,アルイワ,一,0,5
庭師,名詞,一般,*,*,*,*,庭師,ニワシ,ニワシ,一,0,5
など,助詞,副助詞,*,*,*,*,など,ナド,ナド,一,0,5
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一,0,5
群,名詞,一般,*,*,*,*,群,グン,グン,一,0,5
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,一,0,5
、,記号,読点,*,*,*,*,、,、,、,一,0,5
別,接頭詞,名詞接続,*,*,*,*,別,ベツ,ベツ,一,0,5
仕立て,名詞,一般,*,*,*,*,仕立て,シタテ,シタテ,一,0,5
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一,0,5
モーター,名詞,一般,*,*,*,*,モーター,モーター,モーター,一,0,5
船,名詞,接尾,一般,*,*,*,船,セン,セン,一,0,5
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一,0,5
乗っ,動詞,自立,*,*,五段・ラ行,連用タ接続,乗る,ノッ,ノッ,一,0,5
て,助詞,接続助詞,*,*,*,*,て,テ,テ,一,0,5
、,記号,読点,*,*,*,*,、,、,、,一,0,5
日毎,名詞,副詞可能,*,*,*,*,日毎,ヒゴト,ヒゴト,一,0,5
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一,0,5
島,名詞,一般,*,*,*,*,島,シマ,シマ,一,0,5
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一,0,5
上,名詞,非自立,副詞可能,*,*,*,上,ウエ,ウエ,一,0,5
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一,0,5
集っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,集う,ツドッ,ツドッ,一,0,5
て,助詞,接続助詞,*,*,*,*,て,テ,テ,一,0,5
来,動詞,非自立,*,*,カ変・来ル,連用形,来る,キ,キ,一,0,5
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,一,0,5
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,一,0,5
。,記号,句点,*,*,*,*,。,。,。,一,0,5
どこ,名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,一,0,6
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,一,0,6
持っ,動詞,自立,*,*,五段・タ行,連用タ接続,持つ,モッ,モッ,一,0,6
て,助詞,接続助詞,*,*,*,*,て,テ,テ,一,0,6
来る,動詞,非自立,*,*,カ変・来ル,基本形,来る,クル,クル,一,0,6
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,一,0,6
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,一,0,6
、,記号,読点,*,*,*,*,、,、,、,一,0,6
様々,名詞,一般,*,*,*,*,様々,サマザマ,サマザマ,一,0,6
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一,0,6
形,名詞,一般,*,*,*,*,形,カタチ,カタチ,一,0,6
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,一,0,6
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,一,0,6
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,一,0,6
巨岩,名詞,一般,*,*,*,*,巨岩,キョガン,キョガン,一,0,6
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ,一,0,6
、,記号,読点,*,*,*,*,、,、,、,一,0,6
樹木,名詞,一般,*,*,*,*,樹木,ジュモク,ジュモク,一,0,6
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ,一,0,6
、,記号,読点,*,*,*,*,、,、,、,一,0,6
鉄骨,名詞,一般,*,*,*,*,鉄骨,テッコツ,テッコツ,一,0,6
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ,一,0,6
、,記号,読点,*,*,*,*,、,、,、,一,0,6
木材,名詞,一般,*,*,*,*,木材,モクザイ,モクザイ,一,0,6
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ,一,0,6
、,記号,読点,*,*,*,*,、,、,、,一,0,6
数,名詞,一般,*,*,*,*,数,カズ,カズ,一,0,6
知れ,動詞,自立,*,*,一段,未然形,知れる,シレ,シレ,一,0,6
ぬ,助動詞,*,*,*,特殊・ヌ,基本形,ぬ,ヌ,ヌ,一,0,6
セメント,名詞,一般,*,*,*,*,セメント,セメント,セメント,一,0,6
樽,名詞,一般,*,*,*,*,樽,タル,タル,一,0,6
など,助詞,副助詞,*,*,*,*,など,ナド,ナド,一,0,6
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,一,0,6
、,記号,読点,*,*,*,*,、,、,、,一,0,6
島,名詞,一般,*,*,*,*,島,シマ,シマ,一,0,6
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,一,0,6
島,名詞,一般,*,*,*,*,島,シマ,シマ,一,0,6
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,一,0,6
と,助詞,格助詞,引用,*,*,*,と,ト,ト,一,0,6
運ば,動詞,自立,*,*,五段・バ行,未然形,運ぶ,ハコバ,ハコバ,一,0,6
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,一,0,6
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,一,0,6
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,一,0,6
。,記号,句点,*,*,*,*,。,。,。,一,0,6
そして,接続詞,*,*,*,*,*,そして,ソシテ,ソシテ,一,0,7
、,記号,読点,*,*,*,*,、,、,、,一,0,7
人里,名詞,一般,*,*,*,*,人里,ヒトザト,ヒトザト,一,0,7
離れ,動詞,自立,*,*,一段,連用形,離れる,ハナレ,ハナレ,一,0,7
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,一,0,7
荒海,名詞,一般,*,*,*,*,荒海,アラウミ,アラウミ,一,0,7
の,助詞,連体化,*,*,*,*,の,ノ,ノ,一,0,7
上,名詞,非自立,副詞可能,*,*,*,上,ウエ,ウエ,一,0,7
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,一,0,7
、,記号,読点,*,*,*,*,、,、,、,一,0,7
目的,名詞,一般,*,*,*,*,目的,モクテキ,モクテキ,一,0,7
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,一,0,7
知れ,動詞,自立,*,*,一段,未然形,知れる,シレ,シレ,一,0,7
ぬ,助動詞,*,*,*,特殊・ヌ,基本形,ぬ,ヌ,ヌ,一,0,7
土木,名詞,一般,*,*,*,*,土木,ドボク,ドボク,一,0,7
事業,名詞,一般,*,*,*,*,事業,ジギョウ,ジギョー,一,0,7
とも,助詞,副助詞,*,*,*,*,とも,トモ,トモ,一,0,7
、,記号,読点,*,*,*,*,、,、,、,一,0,7
庭作り,名詞,一般,*,*,*,*,庭作り,ニワツクリ,ニワツクリ,一,0,7
と,助詞,格助詞,引用,*,*,*,と,ト,ト,一,0,7
も,助詞,係助詞,*,*,*,*,も,モ,モ,一,0,7
つか,動詞,自立,*,*,五段・カ行イ音便,未然形,つく,ツカ,ツカ,一,0,7
ぬ,助動詞,*,*,*,特殊・ヌ,基本形,ぬ,ヌ,ヌ,一,0,7
工作,名詞,サ変接続,*,*,*,*,工作,コウサク,コーサク,一,0,7
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,一,0,7
始まっ,動詞,自立,*,*,五段・ラ行,連用タ接続,始まる,ハジマッ,ハジマッ,一,0,7
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,一,0,7
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,一,0,7
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,一,0,7
