表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
柾木愛造,名詞,固有名詞,人名,一般,*,*,柾木愛造,マサキアイゾウ,マサキアイゾー,,一,,0,0
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,一,,0,0
、,記号,読点,*,*,*,*,、,、,、,,一,,0,0
いとも,副詞,一般,*,*,*,*,いとも,イトモ,イトモ,,一,,0,0
風変り,名詞,形容動詞語幹,*,*,*,*,風変り,フウガワリ,フーガワリ,,一,,0,0
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,一,,0,0
性格,名詞,一般,*,*,*,*,性格,セイカク,セイカク,,一,,0,0
について,助詞,格助詞,連語,*,*,*,について,ニツイテ,ニツイテ,,一,,0,0
、,記号,読点,*,*,*,*,、,、,、,,一,,0,0
一言,名詞,サ変接続,*,*,*,*,一言,イチゲン,イチゲン,,一,,0,0
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,,一,,0,0
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,一,,0,0
置か,動詞,自立,*,*,五段・カ行イ音便,未然形,置く,オカ,オカ,,一,,0,0
ね,助動詞,*,*,*,特殊・ヌ,仮定形,ぬ,ネ,ネ,,一,,0,0
ば,助詞,接続助詞,*,*,*,*,ば,バ,バ,,一,,0,0
なら,動詞,非自立,*,*,五段・ラ行,未然形,なる,ナラ,ナラ,,一,,0,0
ぬ,助動詞,*,*,*,特殊・ヌ,基本形,ぬ,ヌ,ヌ,,一,,0,0
。,記号,句点,*,*,*,*,。,。,。,,一,,0,0
柾木愛造,名詞,固有名詞,人名,一般,*,*,柾木愛造,マサキアイゾウ,マサキアイゾー,,一,,0,1
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,一,,0,1
、,記号,読点,*,*,*,*,、,、,、,,一,,0,1
既に,副詞,一般,*,*,*,*,既に,スデニ,スデニ,,一,,0,1
世,名詞,一般,*,*,*,*,世,ヨ,ヨ,,一,,0,1
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,一,,0,1
去っ,動詞,自立,*,*,五段・ラ行,連用タ接続,去る,サッ,サッ,,一,,0,1
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,一,,0,1
両親,名詞,一般,*,*,*,*,両親,リョウシン,リョーシン,,一,,0,1
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,,一,,0,1
、,記号,読点,*,*,*,*,、,、,、,,一,,0,1
幾何,名詞,一般,*,*,*,*,幾何,キカ,キカ,,一,,0,1
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,一,,0,1
財産,名詞,一般,*,*,*,*,財産,ザイサン,ザイサン,,一,,0,1
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,一,,0,1
受継い,動詞,自立,*,*,五段・ガ行,連用タ接続,受継ぐ,ウケツイ,ウケツイ,,一,,0,1
だ,助動詞,*,*,*,特殊・タ,基本形,だ,ダ,ダ,,一,,0,1
一人息子,名詞,固有名詞,一般,*,*,*,一人息子,ヒトリムスコ,ヒトリムスコ,,一,,0,1
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,一,,0,1
、,記号,読点,*,*,*,*,、,、,、,,一,,0,1
当時,名詞,副詞可能,*,*,*,*,当時,トウジ,トージ,,一,,0,1
二,名詞,数,*,*,*,*,二,ニ,ニ,,一,,0,1
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,,一,,0,1
七,名詞,数,*,*,*,*,七,ナナ,ナナ,,一,,0,1
歳,名詞,接尾,助数詞,*,*,*,歳,サイ,サイ,,一,,0,1
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,一,,0,1
、,記号,読点,*,*,*,*,、,、,、,,一,,0,1
私立大学,名詞,固有名詞,一般,*,*,*,私立大学,シリツダイガク,シリツダイガク,,一,,0,1
中途退学,名詞,固有名詞,一般,*,*,*,中途退学,チュウトタイガク,チュートタイガク,,一,,0,1
者,名詞,接尾,一般,*,*,*,者,シャ,シャ,,一,,0,1
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,一,,0,1
、,記号,読点,*,*,*,*,、,、,、,,一,,0,1
独身,名詞,一般,*,*,*,*,独身,ドクシン,ドクシン,,一,,0,1
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,一,,0,1
無職,名詞,一般,*,*,*,*,無職,ムショク,ムショク,,一,,0,1
者,名詞,接尾,一般,*,*,*,者,シャ,シャ,,一,,0,1
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,一,,0,1
あっ,助動詞,*,*,*,五段・ラ行アル,連用タ接続,ある,アッ,アッ,,一,,0,1
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,一,,0,1
。,記号,句点,*,*,*,*,。,。,。,,一,,0,1
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,,一,,0,2
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,,一,,0,2
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,一,,0,2
、,記号,読点,*,*,*,*,、,、,、,,一,,0,2
あらゆる,連体詞,*,*,*,*,*,あらゆる,アラユル,アラユル,,一,,0,2
貧乏人,名詞,一般,*,*,*,*,貧乏人,ビンボウニン,ビンボーニン,,一,,0,2
、,記号,読点,*,*,*,*,、,、,、,,一,,0,2
あらゆる,連体詞,*,*,*,*,*,あらゆる,アラユル,アラユル,,一,,0,2
家族,名詞,一般,*,*,*,*,家族,カゾク,カゾク,,一,,0,2
所有,名詞,サ変接続,*,*,*,*,所有,ショユウ,ショユー,,一,,0,2
者,名詞,接尾,一般,*,*,*,者,シャ,シャ,,一,,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,一,,0,2
、,記号,読点,*,*,*,*,、,、,、,,一,,0,2
羨望,名詞,サ変接続,*,*,*,*,羨望,センボウ,センボー,,一,,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,一,,0,2
的,名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,,一,,0,2
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,一,,0,2
ある,助動詞,*,*,*,五段・ラ行アル,基本形,ある,アル,アル,,一,,0,2
所,名詞,非自立,副詞可能,*,*,*,所,トコロ,トコロ,,一,,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,一,,0,2
、,記号,読点,*,*,*,*,、,、,、,,一,,0,2
此上,名詞,固有名詞,人名,姓,*,*,此上,コノウエ,コノウエ,,一,,0,2
も,助詞,係助詞,*,*,*,*,も,モ,モ,,一,,0,2
なく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,ない,ナク,ナク,,一,,0,2
安易,名詞,形容動詞語幹,*,*,*,*,安易,アンイ,アンイ,,一,,0,2
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,一,,0,2
自由,名詞,形容動詞語幹,*,*,*,*,自由,ジユウ,ジユー,,一,,0,2
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,一,,0,2
身の上,名詞,一般,*,*,*,*,身の上,ミノウエ,ミノウエ,,一,,0,2
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,一,,0,2
意味,名詞,サ変接続,*,*,*,*,意味,イミ,イミ,,一,,0,2
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,,一,,0,2
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,一,,0,2
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,一,,0,2
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,一,,0,2
、,記号,読点,*,*,*,*,、,、,、,,一,,0,2
柾木愛造,名詞,固有名詞,人名,一般,*,*,柾木愛造,マサキアイゾウ,マサキアイゾー,,一,,0,2
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,一,,0,2
不幸,名詞,形容動詞語幹,*,*,*,*,不幸,フコウ,フコー,,一,,0,2
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,一,,0,2
も,助詞,係助詞,*,*,*,*,も,モ,モ,,一,,0,2
、,記号,読点,*,*,*,*,、,、,、,,一,,0,2
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,一,,0,2
境涯,名詞,一般,*,*,*,*,境涯,キョウガイ,キョーガイ,,一,,0,2
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,一,,0,2
楽しん,動詞,自立,*,*,五段・マ行,連用タ接続,楽しむ,タノシン,タノシン,,一,,0,2
で,助詞,接続助詞,*,*,*,*,で,デ,デ,,一,,0,2
行く,動詞,非自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,,一,,0,2
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,,一,,0,2
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,一,,0,2
出来,動詞,自立,*,*,一段,未然形,出来る,デキ,デキ,,一,,0,2
なかっ,助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカッ,ナカッ,,一,,0,2
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,一,,0,2
。,記号,句点,*,*,*,*,。,。,。,,一,,0,2
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,,一,,0,3
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,一,,0,3
世に,副詞,一般,*,*,*,*,世に,ヨニ,ヨニ,,一,,0,3
類,名詞,一般,*,*,*,*,類,ルイ,ルイ,,一,,0,3
も,助詞,係助詞,*,*,*,*,も,モ,モ,,一,,0,3
あら,動詞,自立,*,*,五段・ラ行,未然形,ある,アラ,アラ,,一,,0,3
ぬ,助動詞,*,*,*,特殊・ヌ,基本形,ぬ,ヌ,ヌ,,一,,0,3
厭人,名詞,一般,*,*,*,*,厭人,エンジン,エンジン,,一,,0,3
病者,名詞,一般,*,*,*,*,病者,ビョウシャ,ビョーシャ,,一,,0,3
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,一,,0,3
あっ,助動詞,*,*,*,五段・ラ行アル,連用タ接続,ある,アッ,アッ,,一,,0,3
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,一,,0,3
から,助詞,接続助詞,*,*,*,*,から,カラ,カラ,,一,,0,3
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,一,,0,3
ある,助動詞,*,*,*,五段・ラ行アル,基本形,ある,アル,アル,,一,,0,3
。,記号,句点,*,*,*,*,。,。,。,,一,,0,3
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,,一,,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,一,,0,4
この,連体詞,*,*,*,*,*,この,コノ,コノ,,一,,0,4
病的な,名詞,固有名詞,一般,*,*,*,病的な,ビョウテキナ,ビョーテキナ,,一,,0,4
素質,名詞,一般,*,*,*,*,素質,ソシツ,ソシツ,,一,,0,4
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,一,,0,4
、,記号,読点,*,*,*,*,、,、,、,,一,,0,4
一体全体,副詞,一般,*,*,*,*,一体全体,イッタイゼンタイ,イッタイゼンタイ,,一,,0,4
どこ,名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,,一,,0,4
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,,一,,0,4
来,動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ,,一,,0,4
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,一,,0,4
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,,一,,0,4
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,一,,0,4
ある,助動詞,*,*,*,五段・ラ行アル,基本形,ある,アル,アル,,一,,0,4
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,,一,,0,4
、,記号,読点,*,*,*,*,、,、,、,,一,,0,4
彼自身,名詞,固有名詞,一般,*,*,*,彼自身,カレジシン,カレジシン,,一,,0,4
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,一,,0,4
も,助詞,係助詞,*,*,*,*,も,モ,モ,,一,,0,4
不明,名詞,形容動詞語幹,*,*,*,*,不明,フメイ,フメイ,,一,,0,4
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,一,,0,4
あっ,助動詞,*,*,*,五段・ラ行アル,連用タ接続,ある,アッ,アッ,,一,,0,4
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,一,,0,4
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,一,,0,4
、,記号,読点,*,*,*,*,、,、,、,,一,,0,4
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,一,,0,4
徴候,名詞,一般,*,*,*,*,徴候,チョウコウ,チョーコー,,一,,0,4
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,一,,0,4
、,記号,読点,*,*,*,*,、,、,、,,一,,0,4
既に,副詞,一般,*,*,*,*,既に,スデニ,スデニ,,一,,0,4
已に,副詞,一般,*,*,*,*,已に,スデニ,スデニ,,一,,0,4
、,記号,読点,*,*,*,*,、,、,、,,一,,0,4
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,,一,,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,一,,0,4
幼年時代,名詞,固有名詞,一般,*,*,*,幼年時代,ヨウネンジダイ,ヨーネンジダイ,,一,,0,4
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,一,,0,4
発見,名詞,サ変接続,*,*,*,*,発見,ハッケン,ハッケン,,一,,0,4
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,,一,,0,4
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,,一,,0,4
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,一,,0,4
出来,動詞,自立,*,*,一段,連用形,出来る,デキ,デキ,,一,,0,4
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,一,,0,4
。,記号,句点,*,*,*,*,。,。,。,,一,,0,4
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,,一,,0,5
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,一,,0,5
人間の顔,名詞,固有名詞,一般,*,*,*,人間の顔,ニンゲンノカオ,ニンゲンノカオ,,一,,0,5
さえ,助詞,係助詞,*,*,*,*,さえ,サエ,サエ,,一,,0,5
見れ,動詞,自立,*,*,一段,仮定形,見る,ミレ,ミレ,,一,,0,5
ば,助詞,接続助詞,*,*,*,*,ば,バ,バ,,一,,0,5
、,記号,読点,*,*,*,*,、,、,、,,一,,0,5
何,名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,,一,,0,5
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,一,,0,5
理由,名詞,一般,*,*,*,*,理由,リユウ,リユー,,一,,0,5
も,助詞,係助詞,*,*,*,*,も,モ,モ,,一,,0,5
なく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,ない,ナク,ナク,,一,,0,5
、,記号,読点,*,*,*,*,、,、,、,,一,,0,5
眼,名詞,一般,*,*,*,*,眼,メ,メ,,一,,0,5
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,一,,0,5
一杯,名詞,一般,*,*,*,*,一杯,イッパイ,イッパイ,,一,,0,5
涙,名詞,固有名詞,一般,*,*,*,涙。,ナミダ,ナミダ,,一,,0,5
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,一,,0,5
湧き,動詞,自立,*,*,五段・カ行イ音便,連用形,湧く,ワキ,ワキ,,一,,0,5
上っ,動詞,自立,*,*,五段・ラ行,連用タ接続,上る,ノボッ,ノボッ,,一,,0,5
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,一,,0,5
。,記号,句点,*,*,*,*,。,。,。,,一,,0,5
そして,接続詞,*,*,*,*,*,そして,ソシテ,ソシテ,,一,,0,6
、,記号,読点,*,*,*,*,、,、,、,,一,,0,6
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,一,,0,6
内気,名詞,形容動詞語幹,*,*,*,*,内気,ウチキ,ウチキ,,一,,0,6
さ,名詞,接尾,特殊,*,*,*,さ,サ,サ,,一,,0,6
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,一,,0,6
隠す,動詞,自立,*,*,五段・サ行,基本形,隠す,カクス,カクス,,一,,0,6
為,名詞,非自立,副詞可能,*,*,*,為,タメ,タメ,,一,,0,6
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,一,,0,6
、,記号,読点,*,*,*,*,、,、,、,,一,,0,6
あら,動詞,自立,*,*,五段・ラ行,未然形,ある,アラ,アラ,,一,,0,6
ぬ,助動詞,*,*,*,特殊・ヌ,基本形,ぬ,ヌ,ヌ,,一,,0,6
天井,名詞,一般,*,*,*,*,天井,テンジョウ,テンジョー,,一,,0,6
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,一,,0,6
眺め,動詞,自立,*,*,一段,連用形,眺める,ナガメ,ナガメ,,一,,0,6
たり,助詞,並立助詞,*,*,*,*,たり,タリ,タリ,,一,,0,6
、,記号,読点,*,*,*,*,、,、,、,,一,,0,6
手の平,名詞,一般,*,*,*,*,手の平,テノヒラ,テノヒラ,,一,,0,6
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,一,,0,6
使っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,使う,ツカッ,ツカッ,,一,,0,6
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,一,,0,6
、,記号,読点,*,*,*,*,、,、,、,,一,,0,6
誠に,副詞,一般,*,*,*,*,誠に,マコトニ,マコトニ,,一,,0,6
不様,名詞,形容動詞語幹,*,*,*,*,不様,ブザマ,ブザマ,,一,,0,6
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,一,,0,6
恥,名詞,一般,*,*,*,*,恥,ハジ,ハジ,,一,,0,6
かしい,動詞,自立,*,*,五段・ガ行,連用タ接続,かしぐ,カシイ,カシイ,,一,,0,6
格好,名詞,一般,*,*,*,*,格好,カッコウ,カッコー,,一,,0,6
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,一,,0,6
し,動詞,自立,*,*,サ変・スル,未然形,する,シ,シ,,一,,0,6
なけれ,助動詞,*,*,*,特殊・ナイ,仮定形,ない,ナケレ,ナケレ,,一,,0,6
ば,助詞,接続助詞,*,*,*,*,ば,バ,バ,,一,,0,6
なら,動詞,非自立,*,*,五段・ラ行,未然形,なる,ナラ,ナラ,,一,,0,6
なかっ,助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカッ,ナカッ,,一,,0,6
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,一,,0,6
。,記号,句点,*,*,*,*,。,。,。,,一,,0,6
隠そ,動詞,自立,*,*,五段・サ行,未然ウ接続,隠す,カクソ,カクソ,,一,,0,7
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,,一,,0,7
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,一,,0,7
すれ,動詞,自立,*,*,サ変・スル,仮定形,する,スレ,スレ,,一,,0,7
ば,助詞,接続助詞,*,*,*,*,ば,バ,バ,,一,,0,7
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,,一,,0,7
程,助詞,副助詞,*,*,*,*,程,ホド,ホド,,一,,0,7
、,記号,読点,*,*,*,*,、,、,、,,一,,0,7
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,,一,,0,7
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,一,,0,7
相手,名詞,一般,*,*,*,*,相手,アイテ,アイテ,,一,,0,7
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,一,,0,7
見,動詞,自立,*,*,一段,未然形,見る,ミ,ミ,,一,,0,7
られ,動詞,接尾,*,*,一段,連用形,られる,ラレ,ラレ,,一,,0,7
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,一,,0,7
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,一,,0,7
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,,一,,0,7
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,一,,0,7
思う,動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモウ,,一,,0,7
と,助詞,接続助詞,*,*,*,*,と,ト,ト,,一,,0,7
、,記号,読点,*,*,*,*,、,、,、,,一,,0,7
一層,副詞,助詞類接続,*,*,*,*,一層,イッソウ,イッソー,,一,,0,7
おびただしい,形容詞,自立,*,*,形容詞・イ段,基本形,おびただしい,オビタダシイ,オビタダシイ,,一,,0,7
涙,名詞,固有名詞,一般,*,*,*,涙。,ナミダ,ナミダ,,一,,0,7
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,一,,0,7
ふくれ,動詞,自立,*,*,一段,連用形,ふくれる,フクレ,フクレ,,一,,0,7
上っ,動詞,自立,*,*,五段・ラ行,連用タ接続,上る,ノボッ,ノボッ,,一,,0,7
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,一,,0,7
来,動詞,非自立,*,*,カ変・来ル,連用形,来る,キ,キ,,一,,0,7
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,一,,0,7
、,記号,読点,*,*,*,*,、,、,、,,一,,0,7
遂に,副詞,一般,*,*,*,*,遂に,ツイニ,ツイニ,,一,,0,7
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,一,,0,7
、,記号,読点,*,*,*,*,、,、,、,,一,,0,7
「,記号,括弧開,*,*,*,*,「,「,「,,一,,0,7
ワッ,副詞,一般,*,*,*,*,ワッ,ワッ,ワッ,,一,,0,7
」,記号,括弧閉,*,*,*,*,」,」,」,,一,,0,7
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,一,,0,7
叫ん,動詞,自立,*,*,五段・バ行,連用タ接続,叫ぶ,サケン,サケン,,一,,0,7
で,助詞,接続助詞,*,*,*,*,で,デ,デ,,一,,0,7
、,記号,読点,*,*,*,*,、,、,、,,一,,0,7
気違い,名詞,一般,*,*,*,*,気違い,キチガイ,キチガイ,,一,,0,7
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,一,,0,7
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,,一,,0,7
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,一,,0,7
しまう,動詞,非自立,*,*,五段・ワ行促音便,基本形,しまう,シマウ,シマウ,,一,,0,7
より,助詞,格助詞,一般,*,*,*,より,ヨリ,ヨリ,,一,,0,7
、,記号,読点,*,*,*,*,、,、,、,,一,,0,7
どうにも,副詞,一般,*,*,*,*,どうにも,ドウニモ,ドーニモ,,一,,0,7
こう,副詞,助詞類接続,*,*,*,*,こう,コウ,コー,,一,,0,7
にも,名詞,固有名詞,人名,一般,*,*,にも,ニモ,ニモ,,一,,0,7
仕方,名詞,ナイ形容詞語幹,*,*,*,*,仕方,シカタ,シカタ,,一,,0,7
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,一,,0,7
なくなる,動詞,自立,*,*,五段・ラ行,基本形,なくなる,ナクナル,ナクナル,,一,,0,7
。,記号,句点,*,*,*,*,。,。,。,,一,,0,7
といった,助詞,格助詞,連語,*,*,*,といった,トイッタ,トイッタ,,一,,0,8
感じ,名詞,一般,*,*,*,*,感じ,カンジ,カンジ,,一,,0,8
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,一,,0,8
あっ,助動詞,*,*,*,五段・ラ行アル,連用タ接続,ある,アッ,アッ,,一,,0,8
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,一,,0,8
。,記号,句点,*,*,*,*,。,。,。,,一,,0,8
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,,一,,0,9
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,一,,0,9
肉親,名詞,一般,*,*,*,*,肉親,ニクシン,ニクシン,,一,,0,9
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,一,,0,9
父親,名詞,一般,*,*,*,*,父親,チチオヤ,チチオヤ,,一,,0,9
に対して,助詞,格助詞,連語,*,*,*,に対して,ニタイシテ,ニタイシテ,,一,,0,9
も,助詞,係助詞,*,*,*,*,も,モ,モ,,一,,0,9
、,記号,読点,*,*,*,*,、,、,、,,一,,0,9
家,名詞,一般,*,*,*,*,家,イエ,イエ,,一,,0,9
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,一,,0,9
召使,名詞,一般,*,*,*,*,召使,メシツカイ,メシツカイ,,一,,0,9
に対して,助詞,格助詞,連語,*,*,*,に対して,ニタイシテ,ニタイシテ,,一,,0,9
も,助詞,係助詞,*,*,*,*,も,モ,モ,,一,,0,9
、,記号,読点,*,*,*,*,、,、,、,,一,,0,9
時,名詞,一般,*,*,*,*,時,トキ,トキ,,一,,0,9
と,助詞,格助詞,一般,*,*,*,と,ト,ト,,一,,0,9
